Linux 6.8.0-1061-aws (ip-10-42-1-14) 	08/15/26 	_x86_64_	(4 CPU)

18:40:41     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
18:40:42     all   69.33    0.00   10.47    0.00    0.00   11.97    0.00    0.00    0.00    8.23
18:40:43     all   80.50    0.00    6.50    0.00    0.00   12.75    0.00    0.00    0.00    0.25
18:40:44     all   79.30    0.00    7.73    0.00    0.00   12.97    0.00    0.00    0.00    0.00
18:40:45     all   78.80    0.00    6.98    0.00    0.00   13.97    0.00    0.00    0.00    0.25
18:40:46     all   79.55    0.00    7.73    0.00    0.00   12.72    0.00    0.00    0.00    0.00
18:40:47     all   80.55    0.00    6.73    0.00    0.00   12.72    0.00    0.00    0.00    0.00
18:40:48     all   80.10    0.00    7.56    0.00    0.00   12.34    0.00    0.00    0.00    0.00
18:40:49     all   78.70    0.00    8.02    0.00    0.00   13.28    0.00    0.00    0.00    0.00
18:40:50     all   77.97    0.00    8.42    0.00    0.00   13.37    0.00    0.00    0.00    0.25
18:40:51     all   78.39    0.00    7.29    0.00    0.00   13.57    0.00    0.00    0.00    0.75
18:40:52     all   78.59    0.00    6.80    0.00    0.00   13.35    0.00    0.00    0.00    1.26
18:40:53     all   78.50    0.00    8.25    0.00    0.00   13.25    0.00    0.00    0.00    0.00
18:40:54     all   79.30    0.00    6.98    0.00    0.00   13.72    0.00    0.00    0.00    0.00
18:40:55     all   78.75    0.00    7.25    0.00    0.00   13.75    0.00    0.00    0.00    0.25
18:40:56     all   81.50    0.00    6.75    0.00    0.00   11.75    0.00    0.00    0.00    0.00
18:40:57     all   79.55    0.00    7.23    0.00    0.00   12.97    0.00    0.00    0.00    0.25
18:40:58     all   79.80    0.00    7.23    0.00    0.00   12.97    0.00    0.00    0.00    0.00
18:40:59     all   78.50    0.00    8.00    0.00    0.00   13.50    0.00    0.00    0.00    0.00
18:41:00     all   78.95    0.00    7.52    0.00    0.00   13.53    0.00    0.00    0.00    0.00
18:41:01     all   78.14    0.00    7.79    0.00    0.00   13.57    0.00    0.00    0.00    0.50
18:41:02     all   80.50    0.00    6.75    0.00    0.00   12.25    0.00    0.00    0.00    0.50
18:41:03     all   79.00    0.00    7.50    0.00    0.00   13.50    0.00    0.00    0.00    0.00
18:41:04     all   80.00    0.00    6.75    0.00    0.00   13.25    0.00    0.00    0.00    0.00
18:41:05     all   79.80    0.00    6.98    0.00    0.00   12.97    0.00    0.00    0.00    0.25
18:41:06     all   79.40    0.00    7.20    0.00    0.00   12.90    0.00    0.00    0.00    0.50
18:41:07     all   79.60    0.00    7.30    0.00    0.00   12.59    0.00    0.00    0.00    0.50
18:41:08     all   80.55    0.00    6.98    0.00    0.00   12.22    0.00    0.00    0.00    0.25
18:41:09     all   79.00    0.00    7.25    0.00    0.00   13.75    0.00    0.00    0.00    0.00
18:41:10     all   79.05    0.00    7.23    0.00    0.00   13.72    0.00    0.00    0.00    0.00
18:41:11     all   78.70    0.00    7.27    0.00    0.00   14.04    0.00    0.00    0.00    0.00
18:41:12     all   79.60    0.00    5.97    0.00    0.00   14.43    0.00    0.00    0.00    0.00
18:41:13     all   78.00    0.00    7.75    0.00    0.00   14.25    0.00    0.00    0.00    0.00
18:41:14     all   78.95    0.00    7.52    0.00    0.00   13.53    0.00    0.00    0.00    0.00
18:41:15     all   77.94    0.00    7.52    0.00    0.00   14.54    0.00    0.00    0.00    0.00
18:41:16     all   78.55    0.00    7.23    0.00    0.00   13.72    0.00    0.00    0.00    0.50
18:41:17     all   80.35    0.00    7.21    0.00    0.00   12.44    0.00    0.00    0.00    0.00
18:41:18     all   79.25    0.00    7.00    0.00    0.00   13.75    0.00    0.00    0.00    0.00
18:41:19     all   80.65    0.00    6.78    0.00    0.00   12.56    0.00    0.00    0.00    0.00
18:41:20     all   79.20    0.00    7.27    0.00    0.00   13.53    0.00    0.00    0.00    0.00
18:41:21     all   77.69    0.00    7.77    0.00    0.00   14.29    0.00    0.00    0.00    0.25
18:41:22     all   77.69    0.00    6.52    0.00    0.00   12.78    0.00    0.00    0.00    3.01
18:41:23     all   79.75    0.00    7.25    0.00    0.00   13.00    0.00    0.00    0.00    0.00
18:41:24     all   79.10    0.00    7.46    0.00    0.00   13.43    0.00    0.00    0.00    0.00
18:41:25     all   76.94    0.00    6.52    0.00    0.00   12.53    0.00    0.00    0.00    4.01
18:41:26     all   52.16    0.00    5.34    0.00    0.00   10.69    0.00    0.00    0.00   31.81
18:41:27     all    3.54    0.00    1.27    0.00    0.00    0.00    0.00    0.00    0.00   95.19
18:41:28     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:41:29     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:41:30     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:41:31     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:41:32     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:41:33     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:41:34     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:41:35     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:41:36     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
