Linux 6.8.0-1061-aws (ip-10-42-1-14) 	08/17/26 	_x86_64_	(4 CPU)

20:18:21     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
20:18:22     all    5.06    0.00    0.76    0.00    0.00    0.25    0.00    0.00    0.00   93.92
20:18:23     all    5.33    0.00    0.76    0.00    0.00    0.00    0.00    0.00    0.00   93.91
20:18:24     all    4.55    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   94.44
20:18:25     all    5.29    0.00    0.76    0.00    0.00    0.25    0.00    0.00    0.00   93.70
20:18:26     all    5.08    0.00    0.76    0.00    0.00    0.25    0.00    0.00    0.00   93.91
20:18:27     all    5.32    0.00    0.51    0.00    0.00    0.00    0.00    0.00    0.00   94.18
20:18:28     all    5.06    0.00    0.76    0.00    0.00    0.00    0.00    0.00    0.00   94.18
20:18:29     all    4.55    0.00    0.76    0.00    0.00    0.51    0.00    0.00    0.00   94.19
20:18:30     all    4.27    0.00    0.75    0.25    0.00    1.26    0.00    0.00    0.00   93.47
20:18:31     all    5.00    0.00    0.75    0.00    0.00    0.75    0.00    0.00    0.00   93.50
20:18:32     all    4.57    0.00    0.76    0.00    0.00    0.00    0.00    0.00    0.00   94.67
20:18:33     all    5.33    0.00    0.51    0.00    0.00    0.00    0.00    0.00    0.00   94.16
20:18:34     all    5.26    0.00    1.00    0.00    0.00    0.50    0.00    0.00    0.00   93.23
20:18:35     all    4.51    0.00    0.75    0.00    0.00    1.00    0.00    0.00    0.00   93.73
20:18:36     all    4.51    0.00    0.75    0.00    0.00    1.00    0.00    0.00    0.00   93.73
20:18:37     all    4.53    0.00    0.50    0.00    0.00    0.76    0.00    0.00    0.00   94.21
20:18:38     all    4.74    0.00    0.75    0.25    0.00    0.75    0.00    0.00    0.00   93.52
20:18:39     all    5.06    0.00    0.51    0.00    0.00    0.51    0.00    0.00    0.00   93.92
20:18:40     all    5.06    0.00    0.76    0.00    0.00    0.00    0.00    0.00    0.00   94.18
20:18:41     all    5.05    0.00    0.76    0.00    0.00    0.51    0.00    0.00    0.00   93.69
20:18:42     all    5.34    0.00    0.51    0.00    0.00    0.00    0.00    0.00    0.00   94.15
20:18:43     all    4.29    0.00    0.76    0.00    0.00    0.76    0.00    0.00    0.00   94.19
20:18:44     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
20:18:45     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
20:18:46     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
20:18:47     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
20:18:48     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
20:18:49     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
20:18:50     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
20:18:51     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
20:18:52     all    0.00    0.00    0.25    0.00    0.00    0.00    0.00    0.00    0.00   99.75
