Linux 6.8.0-1061-aws (ip-10-42-1-14) 	08/15/26 	_x86_64_	(4 CPU)

17:36:07     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:36:08     all   65.68    0.00   21.98    0.00    0.00    9.38    0.00    0.00    0.00    2.96
17:36:09     all   75.31    0.00    9.14    0.00    0.00   15.56    0.00    0.00    0.00    0.00
17:36:10     all   76.69    0.00    9.02    0.00    0.00   14.29    0.00    0.00    0.00    0.00
17:36:11     all   75.00    0.00    8.66    0.00    0.00   16.34    0.00    0.00    0.00    0.00
17:36:12     all   77.44    0.00    8.02    0.00    0.00   14.54    0.00    0.00    0.00    0.00
17:36:13     all   76.50    0.00    9.50    0.00    0.00   14.00    0.00    0.00    0.00    0.00
17:36:14     all   77.78    0.00    8.40    0.00    0.00   13.83    0.00    0.00    0.00    0.00
17:36:15     all   76.19    0.00    8.77    0.00    0.00   15.04    0.00    0.00    0.00    0.00
17:36:16     all   77.97    0.00    8.66    0.00    0.00   13.37    0.00    0.00    0.00    0.00
17:36:17     all   77.44    0.00    8.77    0.00    0.00   13.78    0.00    0.00    0.00    0.00
17:36:18     all   76.92    0.00    8.44    0.00    0.00   14.64    0.00    0.00    0.00    0.00
17:36:19     all   76.31    0.00    9.23    0.00    0.00   14.46    0.00    0.00    0.00    0.00
17:36:20     all   76.06    0.00    8.73    0.00    0.00   15.21    0.00    0.00    0.00    0.00
17:36:21     all   76.12    0.00    9.20    0.00    0.00   14.68    0.00    0.00    0.00    0.00
17:36:22     all   77.44    0.00    8.77    0.00    0.00   13.78    0.00    0.00    0.00    0.00
17:36:23     all   77.48    0.00    8.91    0.00    0.00   13.61    0.00    0.00    0.00    0.00
17:36:24     all   77.58    0.00    8.56    0.00    0.00   13.85    0.00    0.00    0.00    0.00
17:36:25     all   76.49    0.00    9.16    0.00    0.00   14.36    0.00    0.00    0.00    0.00
17:36:26     all   76.56    0.00    8.98    0.00    0.00   14.46    0.00    0.00    0.00    0.00
17:36:27     all   75.50    0.00    8.75    0.00    0.00   15.75    0.00    0.00    0.00    0.00
17:36:28     all   77.06    0.00    8.98    0.00    0.00   13.97    0.00    0.00    0.00    0.00
17:36:29     all   76.25    0.00    9.00    0.00    0.00   14.75    0.00    0.00    0.00    0.00
17:36:30     all   75.19    0.00    9.18    0.00    0.00   15.63    0.00    0.00    0.00    0.00
17:36:31     all   74.19    0.00   10.78    0.00    0.00   15.04    0.00    0.00    0.00    0.00
17:36:32     all   76.62    0.00    9.45    0.00    0.00   13.93    0.00    0.00    0.00    0.00
17:36:33     all   74.31    0.00    9.48    0.00    0.00   16.21    0.00    0.00    0.00    0.00
17:36:34     all   77.86    0.00    8.21    0.00    0.00   13.93    0.00    0.00    0.00    0.00
17:36:35     all   76.06    0.00    8.73    0.00    0.00   15.21    0.00    0.00    0.00    0.00
17:36:36     all   77.00    0.00    8.75    0.00    0.00   14.25    0.00    0.00    0.00    0.00
17:36:37     all   76.43    0.00    9.18    0.00    0.00   14.39    0.00    0.00    0.00    0.00
17:36:38     all   76.50    0.00    8.75    0.00    0.00   14.75    0.00    0.00    0.00    0.00
17:36:39     all   77.36    0.00    8.96    0.00    0.00   13.68    0.00    0.00    0.00    0.00
17:36:40     all   77.48    0.00    8.42    0.00    0.00   14.11    0.00    0.00    0.00    0.00
17:36:41     all   77.69    0.00    8.52    0.00    0.00   13.78    0.00    0.00    0.00    0.00
17:36:42     all   75.50    0.00    9.00    0.00    0.00   15.50    0.00    0.00    0.00    0.00
17:36:43     all   77.11    0.00    8.21    0.00    0.00   14.68    0.00    0.00    0.00    0.00
17:36:44     all   77.00    0.00    9.25    0.00    0.00   13.75    0.00    0.00    0.00    0.00
17:36:45     all   76.43    0.00    8.93    0.00    0.00   14.64    0.00    0.00    0.00    0.00
17:36:46     all   77.75    0.00    8.50    0.00    0.00   13.75    0.00    0.00    0.00    0.00
17:36:47     all   79.00    0.00    8.00    0.00    0.00   13.00    0.00    0.00    0.00    0.00
17:36:48     all   78.25    0.00    7.00    0.00    0.00   11.75    0.00    0.00    0.00    3.00
17:36:49     all   12.47    0.00    2.04    0.00    0.00    2.29    0.00    0.00    0.00   83.21
17:36:50     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:36:51     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:36:52     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:36:53     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:36:54     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:36:55     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:36:56     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:36:57     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:36:58     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
