Linux 6.8.0-1061-aws (ip-10-42-1-14) 	08/15/26 	_x86_64_	(4 CPU)

13:43:50     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
13:43:51     all   71.36    0.00   10.62    0.00    0.00   11.60    0.00    0.00    0.00    6.42
13:43:52     all   79.15    0.00    7.29    0.00    0.00   13.57    0.00    0.00    0.00    0.00
13:43:53     all   76.56    0.00    8.48    0.00    0.00   14.96    0.00    0.00    0.00    0.00
13:43:54     all   77.50    0.00    8.50    0.00    0.00   14.00    0.00    0.00    0.00    0.00
13:43:55     all   78.36    0.00    8.71    0.00    0.00   12.69    0.00    0.00    0.00    0.25
13:43:56     all   77.44    0.00    8.52    0.00    0.00   14.04    0.00    0.00    0.00    0.00
13:43:57     all   77.75    0.00    7.75    0.00    0.00   14.50    0.00    0.00    0.00    0.00
13:43:58     all   78.86    0.00    7.21    0.00    0.00   13.68    0.00    0.00    0.00    0.25
13:43:59     all   78.20    0.00    8.02    0.00    0.00   13.78    0.00    0.00    0.00    0.00
13:44:00     all   77.89    0.00    8.04    0.00    0.00   14.07    0.00    0.00    0.00    0.00
13:44:01     all   77.86    0.00    8.46    0.00    0.00   13.68    0.00    0.00    0.00    0.00
13:44:02     all   77.56    0.00    7.98    0.00    0.00   14.21    0.00    0.00    0.00    0.25
13:44:03     all   77.36    0.00    7.71    0.00    0.00   14.68    0.00    0.00    0.00    0.25
13:44:04     all   78.20    0.00    8.02    0.00    0.00   13.78    0.00    0.00    0.00    0.00
13:44:05     all   79.50    0.00    7.50    0.00    0.00   13.00    0.00    0.00    0.00    0.00
13:44:06     all   77.00    0.00    7.75    0.00    0.00   15.25    0.00    0.00    0.00    0.00
13:44:07     all   77.19    0.00    8.27    0.00    0.00   14.54    0.00    0.00    0.00    0.00
13:44:08     all   77.69    0.00    8.02    0.00    0.00   14.29    0.00    0.00    0.00    0.00
13:44:09     all   78.64    0.00    8.54    0.00    0.00   12.81    0.00    0.00    0.00    0.00
13:44:10     all   78.05    0.00    7.73    0.00    0.00   14.21    0.00    0.00    0.00    0.00
13:44:11     all   77.81    0.00    7.48    0.00    0.00   13.72    0.25    0.00    0.00    0.75
13:44:12     all   78.41    0.00    8.19    0.00    0.00   13.15    0.00    0.00    0.00    0.25
13:44:13     all   77.83    0.00    7.81    0.00    0.00   14.36    0.00    0.00    0.00    0.00
13:44:14     all   78.61    0.00    7.71    0.00    0.00   13.68    0.00    0.00    0.00    0.00
13:44:15     all   79.20    0.00    8.02    0.00    0.00   12.78    0.00    0.00    0.00    0.00
13:44:16     all   80.45    0.00    7.27    0.00    0.00   12.03    0.00    0.00    0.00    0.25
13:44:17     all   80.00    0.00    7.50    0.00    0.00   12.50    0.00    0.00    0.00    0.00
13:44:18     all   80.05    0.00    7.23    0.00    0.00   12.72    0.00    0.00    0.00    0.00
13:44:19     all   79.20    0.00    7.52    0.00    0.00   13.03    0.00    0.00    0.00    0.25
13:44:20     all   78.27    0.00    9.14    0.00    0.00   12.35    0.00    0.00    0.00    0.25
13:44:21     all   77.14    0.00    8.29    0.00    0.00   14.57    0.00    0.00    0.00    0.00
13:44:22     all   79.00    0.00    7.50    0.00    0.00   13.50    0.00    0.00    0.00    0.00
13:44:23     all   78.05    0.00    7.98    0.00    0.00   13.97    0.00    0.00    0.00    0.00
13:44:24     all   79.05    0.00    7.48    0.00    0.00   13.47    0.00    0.00    0.00    0.00
13:44:25     all   78.64    0.00    7.54    0.00    0.00   13.82    0.00    0.00    0.00    0.00
13:44:26     all   80.05    0.00    7.48    0.00    0.00   12.47    0.00    0.00    0.00    0.00
13:44:27     all   77.69    0.00    8.77    0.00    0.00   13.53    0.00    0.00    0.00    0.00
13:44:28     all   79.30    0.00    7.73    0.00    0.00   12.97    0.00    0.00    0.00    0.00
13:44:29     all   80.50    0.00    7.25    0.00    0.00   12.25    0.00    0.00    0.00    0.00
13:44:30     all   78.11    0.00    8.46    0.00    0.00   13.43    0.00    0.00    0.00    0.00
13:44:31     all   80.70    0.00    6.77    0.00    0.00   12.53    0.00    0.00    0.00    0.00
13:44:32     all   79.05    0.00    7.23    0.00    0.00   13.72    0.00    0.00    0.00    0.00
13:44:33     all   60.51    0.00    5.06    0.00    0.00    9.87    0.00    0.00    0.00   24.56
13:44:34     all   10.33    0.00    1.51    0.25    0.00    2.77    0.00    0.00    0.00   85.14
13:44:35     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:44:36     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:44:37     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:44:38     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:44:39     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:44:40     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:44:41     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:44:42     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:44:43     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
