Linux 6.8.0-1061-aws (ip-10-42-1-14) 	08/15/26 	_x86_64_	(4 CPU)

20:36:05     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
20:36:06     all   67.32    0.00   20.15    0.00    0.00   11.06    0.00    0.00    0.00    1.47
20:36:07     all   78.50    0.00    8.50    0.00    0.00   13.00    0.00    0.00    0.00    0.00
20:36:08     all   76.67    0.00    9.18    0.00    0.00   14.14    0.00    0.00    0.00    0.00
20:36:09     all   76.69    0.00    8.52    0.00    0.00   14.79    0.00    0.00    0.00    0.00
20:36:10     all   77.44    0.00    8.27    0.00    0.00   14.29    0.00    0.00    0.00    0.00
20:36:11     all   76.92    0.00    8.93    0.00    0.00   14.14    0.00    0.00    0.00    0.00
20:36:12     all   76.50    0.00    8.75    0.00    0.00   14.75    0.00    0.00    0.00    0.00
20:36:13     all   76.73    0.00    8.91    0.00    0.00   14.36    0.00    0.00    0.00    0.00
20:36:14     all   75.37    0.00    9.20    0.00    0.00   15.42    0.00    0.00    0.00    0.00
20:36:15     all   76.00    0.00    9.50    0.00    0.00   14.50    0.00    0.00    0.00    0.00
20:36:16     all   76.69    0.00    9.02    0.00    0.00   14.29    0.00    0.00    0.00    0.00
20:36:17     all   77.61    0.00    8.21    0.00    0.00   14.18    0.00    0.00    0.00    0.00
20:36:18     all   77.00    0.00    9.75    0.00    0.00   13.25    0.00    0.00    0.00    0.00
20:36:19     all   76.37    0.00    9.20    0.00    0.00   14.43    0.00    0.00    0.00    0.00
20:36:20     all   77.61    0.00    9.20    0.00    0.00   13.18    0.00    0.00    0.00    0.00
20:36:21     all   76.81    0.00    8.48    0.00    0.00   14.71    0.00    0.00    0.00    0.00
20:36:22     all   76.67    0.00    9.68    0.00    0.00   13.65    0.00    0.00    0.00    0.00
20:36:23     all   75.44    0.00    9.52    0.00    0.00   15.04    0.00    0.00    0.00    0.00
20:36:24     all   77.11    0.00    8.46    0.00    0.00   14.43    0.00    0.00    0.00    0.00
20:36:25     all   77.06    0.00    9.23    0.00    0.00   13.72    0.00    0.00    0.00    0.00
20:36:26     all   76.69    0.00    9.27    0.00    0.00   14.04    0.00    0.00    0.00    0.00
20:36:27     all   75.81    0.00    9.73    0.00    0.00   14.46    0.00    0.00    0.00    0.00
20:36:28     all   76.37    0.00    8.96    0.00    0.00   14.68    0.00    0.00    0.00    0.00
20:36:29     all   77.11    0.00    8.96    0.00    0.00   13.93    0.00    0.00    0.00    0.00
20:36:30     all   76.12    0.00    9.20    0.00    0.00   14.68    0.00    0.00    0.00    0.00
20:36:31     all   77.44    0.00    8.77    0.00    0.00   13.78    0.00    0.00    0.00    0.00
20:36:32     all   76.81    0.00    8.98    0.00    0.00   14.21    0.00    0.00    0.00    0.00
20:36:33     all   76.56    0.00    8.98    0.00    0.00   14.46    0.00    0.00    0.00    0.00
20:36:34     all   75.62    0.00    9.70    0.00    0.00   14.68    0.00    0.00    0.00    0.00
20:36:35     all   75.37    0.00    9.45    0.00    0.00   15.17    0.00    0.00    0.00    0.00
20:36:36     all   76.92    0.00    9.18    0.00    0.00   13.90    0.00    0.00    0.00    0.00
20:36:37     all   77.39    0.00    9.55    0.00    0.00   13.07    0.00    0.00    0.00    0.00
20:36:38     all   75.12    0.00    9.45    0.00    0.00   15.17    0.25    0.00    0.00    0.00
20:36:39     all   75.81    0.00    9.23    0.00    0.00   14.96    0.00    0.00    0.00    0.00
20:36:40     all   75.68    0.00    9.68    0.00    0.00   14.64    0.00    0.00    0.00    0.00
20:36:41     all   75.69    0.00    8.52    0.00    0.00   15.79    0.00    0.00    0.00    0.00
20:36:42     all   76.06    0.00    9.48    0.00    0.00   14.46    0.00    0.00    0.00    0.00
20:36:43     all   76.56    0.00    8.73    0.00    0.00   14.71    0.00    0.00    0.00    0.00
20:36:44     all   74.56    0.00    9.23    0.00    0.00   15.96    0.25    0.00    0.00    0.00
20:36:45     all   75.62    0.00    9.20    0.00    0.00   15.17    0.00    0.00    0.00    0.00
20:36:46     all   76.19    0.00    7.77    0.00    0.00   12.53    0.00    0.00    0.00    3.51
20:36:47     all   27.78    0.00    3.54    0.00    0.00    4.80    0.00    0.00    0.00   63.89
20:36:48     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
20:36:49     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
20:36:50     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
20:36:51     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
20:36:52     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
20:36:53     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
20:36:54     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
20:36:55     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
20:36:56     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
