Linux 6.8.0-1064-gcp (csb-bench-host-gcp) 	08/18/26 	_x86_64_	(4 CPU)

04:25:06     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
04:25:07     all   12.06    0.00    1.51    0.00    0.00    2.26    0.00    0.00    0.00   84.17
04:25:08     all   12.94    0.00    1.00    0.00    0.00    2.99    0.00    0.00    0.00   83.08
04:25:09     all   15.58    0.00    1.56    0.00    0.00    0.00    0.26    0.00    0.00   82.60
04:25:10     all   15.38    0.00    1.54    0.00    0.00    0.26    0.00    0.00    0.00   82.82
04:25:11     all   15.67    0.00    1.57    0.00    0.00    0.00    0.00    0.00    0.00   82.77
04:25:12     all   16.58    0.00    1.58    0.00    0.00    0.53    0.00    0.00    0.00   81.32
04:25:13     all   16.45    0.00    1.57    0.00    0.00    0.26    0.00    0.00    0.00   81.72
04:25:14     all   15.97    0.00    1.83    0.26    0.00    0.52    0.26    0.00    0.00   81.15
04:25:15     all   16.27    0.00    1.57    0.00    0.00    0.26    0.00    0.00    0.00   81.89
04:25:16     all   16.05    0.00    1.58    0.00    0.00    0.00    0.00    0.00    0.00   82.37
04:25:17     all    4.03    0.00    0.50    0.00    0.00    0.25    0.00    0.00    0.00   95.21
04:25:18     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:25:19     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:25:20     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:25:21     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:25:22     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:25:23     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:25:24     all    0.00    0.00    0.25    0.00    0.00    0.00    0.00    0.00    0.00   99.75
04:25:25     all    0.25    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.75
04:25:26     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
