Linux 6.8.0-1064-gcp (csb-bench-host-gcp) 	08/18/26 	_x86_64_	(4 CPU)

04:50:50     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
04:50:51     all    7.24    0.00    1.29    0.00    0.00    0.26    0.00    0.00    0.00   91.21
04:50:52     all   12.17    0.00    1.85    0.00    0.00    0.26    0.26    0.00    0.00   85.45
04:50:53     all   11.97    0.00    2.66    0.00    0.00    0.53    0.00    0.00    0.00   84.84
04:50:54     all   14.13    0.00    1.87    0.00    0.00    0.27    0.00    0.00    0.00   83.73
04:50:55     all   13.83    0.00    1.86    0.00    0.00    0.27    0.00    0.00    0.00   84.04
04:50:56     all   13.56    0.00    2.39    0.00    0.00    0.27    0.00    0.00    0.00   83.78
04:50:57     all   14.44    0.00    1.87    0.00    0.00    0.27    0.00    0.00    0.00   83.42
04:50:58     all   13.37    0.00    2.14    0.00    0.00    0.27    0.00    0.00    0.00   84.22
04:50:59     all   14.13    0.00    2.13    0.00    0.00    0.27    0.00    0.00    0.00   83.47
04:51:00     all    8.83    0.00    1.30    0.00    0.00    0.52    0.00    0.00    0.00   89.35
04:51:01     all    4.34    0.00    0.51    0.26    0.00    0.26    0.00    0.00    0.00   94.64
04:51:02     all    0.00    0.00    0.25    0.00    0.00    0.00    0.00    0.00    0.00   99.75
04:51:03     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:51:04     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:51:05     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:51:06     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:51:07     all    0.00    0.00    0.00    0.25    0.00    0.00    0.00    0.00    0.00   99.75
04:51:08     all    0.25    0.00    0.25    0.00    0.00    0.00    0.00    0.00    0.00   99.50
04:51:09     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:51:10     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
