Linux 6.8.0-1064-gcp (csb-bench-host-gcp) 	08/18/26 	_x86_64_	(4 CPU)

01:33:33     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:33:34     all   54.57    0.00    5.33    0.00    0.00    9.64    0.00    0.00    0.00   30.46
01:33:35     all   54.22    0.00    4.60    0.00    0.00   10.49    0.00    0.00    0.00   30.69
01:33:36     all   57.03    0.00    5.63    0.00    0.00   12.02    0.00    0.00    0.00   25.32
01:33:37     all   56.67    0.00    4.10    0.00    0.00   11.28    0.00    0.00    0.00   27.95
01:33:38     all   57.11    0.00    5.08    0.00    0.00   11.93    0.00    0.00    0.00   25.89
01:33:39     all   58.40    0.00    4.39    0.00    0.00   12.14    0.00    0.00    0.00   25.06
01:33:40     all   51.42    0.00    4.39    0.00    0.00   12.14    0.00    0.00    0.00   32.04
01:33:41     all   56.27    0.00    5.88    0.00    0.00   12.02    0.00    0.00    0.00   25.83
01:33:42     all   54.99    0.00    5.12    0.00    0.00   11.51    0.26    0.00    0.00   28.13
01:33:43     all   54.15    0.00    5.18    0.00    0.00   10.36    0.00    0.00    0.00   30.31
01:33:44     all   52.56    0.00    4.36    0.26    0.00   12.05    0.00    0.00    0.00   30.77
01:33:45     all   52.85    0.00    5.44    0.00    0.00   12.95    0.00    0.00    0.00   28.76
01:33:46     all   41.15    0.00    4.69    0.00    0.00    9.11    0.00    0.00    0.00   45.05
01:33:47     all   55.10    0.00    3.57    0.00    0.00   11.99    0.00    0.00    0.00   29.34
01:33:48     all   50.52    0.00    4.12    0.00    0.00   11.34    0.00    0.00    0.00   34.02
01:33:49     all   53.52    0.00    5.28    0.00    0.00   12.81    0.00    0.00    0.00   28.39
01:33:50     all   53.32    0.00    5.36    0.00    0.00   12.50    0.00    0.00    0.00   28.83
01:33:51     all   34.73    0.00    4.44    0.00    0.00    8.09    0.00    0.00    0.00   52.74
01:33:52     all   13.54    0.00    0.78    0.00    0.00    1.04    0.00    0.00    0.00   84.64
01:33:53     all    9.40    0.00    1.31    0.00    0.00    0.00    0.00    0.00    0.00   89.30
01:33:54     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:33:55     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:33:56     all    0.00    0.00    0.25    0.00    0.00    0.00    0.00    0.00    0.00   99.75
01:33:57     all    0.00    0.00    0.00    0.00    0.00    0.25    0.00    0.00    0.00   99.75
01:33:58     all    0.00    0.00    0.25    0.00    0.00    0.25    0.00    0.00    0.00   99.50
01:33:59     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:34:00     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:34:01     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:34:02     all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
