Linux 5.15.0-186-generic (iZl4v9npj0k1gf7mzt23hcZ) 	08/15/2026 	_x86_64_	(4 CPU)

10:44:45 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:44:46 PM  all    5.54    0.00   16.62    0.00    0.00    2.27    0.00    0.00    0.00   75.57
10:44:47 PM  all    0.00    0.00    2.75    0.00    0.00    2.75    0.00    0.00    0.00   94.50
10:44:48 PM  all    0.25    0.00    1.52    0.00    0.00    1.78    0.00    0.00    0.00   96.45
10:44:49 PM  all    0.00    0.00    2.03    0.00    0.00    2.28    0.00    0.00    0.00   95.69
10:44:50 PM  all    0.51    0.00    1.52    0.00    0.00    2.53    0.00    0.00    0.00   95.45
10:44:51 PM  all    0.00    0.00    2.52    0.00    0.00    2.52    0.00    0.00    0.00   94.96
10:44:52 PM  all    0.25    0.00    1.76    0.00    0.00    2.76    0.00    0.00    0.00   95.23
10:44:53 PM  all    0.00    0.00    2.99    0.00    0.00    3.24    0.00    0.00    0.00   93.77
10:44:54 PM  all    0.00    0.00    2.52    0.00    0.00    2.27    0.00    0.00    0.00   95.21
10:44:55 PM  all    0.00    0.00    2.28    0.00    0.00    2.28    0.00    0.00    0.00   95.44
10:44:56 PM  all    0.00    0.00    2.78    0.00    0.00    2.28    0.00    0.00    0.00   94.94
10:44:57 PM  all    0.51    0.00    1.78    0.00    0.00    2.28    0.00    0.00    0.00   95.43
10:44:58 PM  all    0.00    0.00    1.54    0.00    0.00    1.80    0.00    0.00    0.00   96.66
10:44:59 PM  all    0.50    0.00    1.99    0.00    0.00    3.98    0.00    0.00    0.00   93.53
10:45:00 PM  all    0.00    0.00    3.70    0.00    0.00    3.46    0.00    0.00    0.00   92.84
10:45:01 PM  all    0.00    0.00    3.22    0.00    0.00    3.47    0.00    0.00    0.00   93.32
10:45:02 PM  all    0.00    0.00    3.28    0.25    0.00    2.27    0.00    0.00    0.00   94.19
