Linux 5.15.0-186-generic (iZl4v9npj0k1gf7mzt23hcZ) 	08/20/2026 	_x86_64_	(4 CPU)

02:16:18 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
02:16:19 PM  all    0.25    0.00    0.25    0.00    0.00    0.25    0.00    0.00    0.00   99.24
02:16:20 PM  all    0.25    0.00    0.50    0.00    0.00    0.50    0.00    0.00    0.00   98.75
02:16:21 PM  all    0.50    0.00    1.00    0.00    0.00    0.25    0.00    0.00    0.00   98.25
02:16:22 PM  all    0.50    0.00    0.75    0.00    0.00    0.25    0.00    0.00    0.00   98.50
02:16:23 PM  all    0.00    0.00    0.51    0.00    0.00    0.25    0.00    0.00    0.00   99.24
02:16:24 PM  all    0.25    0.00    0.50    0.00    0.00    1.24    0.00    0.00    0.00   98.01
02:16:25 PM  all    0.25    0.00    0.50    0.00    0.00    0.25    0.00    0.00    0.00   99.00
02:16:26 PM  all    0.00    0.00    0.25    0.00    0.00    0.25    0.00    0.00    0.00   99.50
02:16:27 PM  all    0.25    0.00    0.50    0.00    0.00    0.25    0.00    0.00    0.00   98.99
02:16:28 PM  all    0.50    0.00    0.00    0.00    0.00    0.25    0.00    0.00    0.00   99.25
02:16:29 PM  all    0.25    0.00    1.00    0.00    0.00    0.50    0.00    0.00    0.00   98.25
02:16:30 PM  all    0.50    0.00    0.50    0.00    0.00    0.25    0.00    0.00    0.00   98.75
02:16:31 PM  all    0.00    0.00    0.25    0.00    0.00    0.25    0.00    0.00    0.00   99.50
02:16:32 PM  all    0.50    0.00    0.50    0.00    0.00    0.50    0.00    0.00    0.00   98.50
02:16:33 PM  all    0.25    0.00    0.75    0.00    0.00    0.25    0.00    0.00    0.00   98.75
02:16:34 PM  all    0.00    0.00    0.50    0.00    0.00    0.50    0.00    0.00    0.00   99.00
02:16:35 PM  all    0.25    0.00    0.25    0.00    0.00    0.00    0.00    0.00    0.00   99.50
02:16:36 PM  all    0.25    0.00    0.25    0.00    0.00    0.50    0.00    0.00    0.00   98.99
02:16:37 PM  all    0.25    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   99.25
02:16:38 PM  all    0.25    0.00    0.50    0.00    0.00    0.25    0.00    0.00    0.00   98.99
02:16:39 PM  all    0.25    0.00    0.75    0.00    0.00    0.75    0.00    0.00    0.00   98.26
02:16:40 PM  all    0.75    0.00    0.50    0.00    0.00    0.25    0.00    0.00    0.00   98.50
02:16:41 PM  all    0.00    0.00    0.75    0.00    0.00    0.25    0.00    0.00    0.00   98.99
02:16:42 PM  all    0.25    0.00    0.25    0.00    0.00    0.50    0.00    0.00    0.00   99.00
02:16:43 PM  all    0.25    0.00    0.25    0.00    0.00    0.50    0.00    0.00    0.00   98.99
02:16:44 PM  all    0.25    0.00    0.75    0.00    0.00    0.25    0.00    0.00    0.00   98.75
02:16:45 PM  all    0.75    0.00    0.75    0.00    0.00    0.25    0.00    0.00    0.00   98.25
02:16:46 PM  all    0.25    0.00    0.25    0.00    0.00    0.25    0.00    0.00    0.00   99.25
02:16:47 PM  all    0.00    0.00    0.50    0.00    0.00    0.25    0.00    0.00    0.00   99.24
02:16:48 PM  all    0.00    0.00    0.50    0.00    0.00    0.25    0.00    0.00    0.00   99.24
02:16:49 PM  all    0.50    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   98.50
02:16:50 PM  all    0.00    0.00    0.50    0.00    0.00    0.25    0.00    0.00    0.00   99.24
02:16:51 PM  all    0.25    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   99.25
02:16:52 PM  all    0.25    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   99.25
02:16:53 PM  all    0.25    0.00    0.75    0.00    0.00    0.25    0.00    0.00    0.00   98.75
02:16:54 PM  all    0.00    0.00    0.50    0.00    0.00    0.25    0.00    0.00    0.00   99.24
02:16:55 PM  all    0.25    0.00    0.50    0.00    0.00    0.25    0.00    0.00    0.00   98.99
02:16:56 PM  all    0.50    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   99.00
02:16:57 PM  all    0.00    0.00    0.51    0.00    0.00    0.25    0.00    0.00    0.00   99.24
02:16:58 PM  all    0.00    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   99.50
02:16:59 PM  all    0.50    0.00    0.75    0.00    0.00    0.25    0.00    0.00    0.00   98.50
02:17:00 PM  all    0.25    0.00    0.00    0.00    0.00    0.25    0.00    0.00    0.00   99.50
02:17:01 PM  all    0.25    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   99.00
02:17:02 PM  all    0.50    0.00    0.50    0.25    0.00    0.25    0.00    0.00    0.00   98.49
02:17:03 PM  all    0.50    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   98.99
02:17:04 PM  all    0.00    0.00    0.75    0.00    0.00    0.50    0.00    0.00    0.00   98.75
02:17:05 PM  all    0.00    0.00    0.50    0.00    0.00    0.50    0.00    0.00    0.00   98.99
02:17:06 PM  all    0.25    0.00    0.76    0.00    0.00    0.51    0.00    0.00    0.00   98.48
02:17:07 PM  all    0.25    0.00    0.75    0.00    0.00    1.00    0.00    0.00    0.00   98.00
02:17:08 PM  all    0.00    0.00    0.75    0.00    0.00    1.26    0.00    0.00    0.00   97.99
02:17:09 PM  all    0.00    0.00    1.00    0.00    0.00    1.00    0.00    0.00    0.00   97.99
02:17:10 PM  all    0.00    0.00    1.25    0.00    0.00    0.75    0.00    0.00    0.00   97.99
02:17:11 PM  all    0.00    0.00    1.01    0.00    0.00    0.50    0.00    0.00    0.00   98.49
02:17:12 PM  all    0.25    0.00    1.00    0.00    0.00    1.25    0.00    0.00    0.00   97.50
02:17:13 PM  all    0.00    0.00    0.25    0.00    0.00    1.01    0.00    0.00    0.00   98.73
02:17:14 PM  all    0.00    0.00    1.25    0.00    0.00    1.25    0.00    0.00    0.00   97.50
02:17:15 PM  all    0.00    0.00    0.75    0.00    0.00    1.01    0.00    0.00    0.00   98.24
02:17:16 PM  all    0.00    0.00    0.51    0.00    0.00    0.76    0.00    0.00    0.00   98.74
02:17:17 PM  all    0.50    0.00    1.25    0.00    0.00    0.50    0.00    0.00    0.00   97.75
02:17:18 PM  all    0.00    0.00    0.75    0.00    0.00    0.75    0.00    0.00    0.00   98.49
02:17:19 PM  all    0.00    0.00    1.26    0.00    0.00    0.25    0.00    0.00    0.00   98.49
02:17:20 PM  all    0.25    0.00    0.50    0.00    0.00    1.25    0.00    0.00    0.00   97.99
02:17:21 PM  all    0.00    0.00    1.00    0.00    0.00    1.25    0.00    0.00    0.00   97.75
02:17:22 PM  all    0.25    0.00    0.51    0.00    0.00    0.51    0.00    0.00    0.00   98.73
02:17:23 PM  all    0.00    0.00    1.25    0.00    0.00    0.75    0.00    0.00    0.00   97.99
02:17:24 PM  all    0.00    0.00    0.75    0.00    0.00    0.75    0.00    0.00    0.00   98.49
02:17:25 PM  all    0.00    0.00    1.01    0.00    0.00    0.25    0.00    0.00    0.00   98.74
02:17:26 PM  all    0.25    0.00    1.49    0.00    0.00    1.24    0.00    0.00    0.00   97.01
02:17:27 PM  all    0.00    0.00    0.75    0.00    0.00    1.26    0.00    0.00    0.00   97.99
02:17:28 PM  all    0.25    0.00    0.00    0.00    0.00    1.26    0.00    0.00    0.00   98.49
02:17:29 PM  all    0.00    0.00    1.50    0.00    0.00    0.75    0.00    0.00    0.00   97.75
02:17:30 PM  all    0.25    0.00    0.25    0.00    0.00    1.26    0.00    0.00    0.00   98.23
02:17:31 PM  all    0.00    0.00    1.00    0.00    0.00    1.50    0.00    0.00    0.00   97.51
02:17:32 PM  all    0.00    0.00    0.75    0.00    0.00    1.25    0.00    0.00    0.00   98.00
02:17:33 PM  all    0.00    0.00    1.01    0.00    0.00    1.01    0.00    0.00    0.00   97.99
02:17:34 PM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:17:35 PM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:17:36 PM  all    0.00    0.00    0.25    0.00    0.00    0.00    0.00    0.00    0.00   99.75
02:17:37 PM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:17:38 PM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:17:39 PM  all    0.25    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.75
02:17:40 PM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:17:41 PM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:17:42 PM  all    0.25    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.75
02:17:43 PM  all    0.00    0.00    0.25    0.00    0.00    0.00    0.00    0.00    0.00   99.75
