Linux 5.15.0-186-generic (iZl4v9npj0k1gf7mzt23hcZ) 	08/16/2026 	_x86_64_	(4 CPU)

02:22:41 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
02:22:42 AM  all    0.25    0.00    2.28    0.00    0.00    2.54    0.00    0.00    0.00   94.92
02:22:43 AM  all    0.00    0.00    2.05    0.00    0.00    1.79    0.00    0.00    0.00   96.16
02:22:44 AM  all    0.00    0.00    2.49    0.00    0.00    2.49    0.00    0.00    0.00   95.02
02:22:45 AM  all    0.25    0.00    3.97    0.00    0.00    3.72    0.00    0.00    0.00   92.06
02:22:46 AM  all    0.00    0.00    3.00    0.00    0.00    3.00    0.00    0.00    0.00   94.00
02:22:47 AM  all    0.25    0.00    3.23    0.00    0.00    2.99    0.00    0.00    0.00   93.53
02:22:48 AM  all    0.00    0.00    2.02    0.00    0.00    3.53    0.00    0.00    0.00   94.46
02:22:49 AM  all    0.25    0.00    2.76    0.00    0.00    2.51    0.00    0.00    0.00   94.49
02:22:50 AM  all    0.50    0.00    2.77    0.00    0.00    2.02    0.00    0.00    0.00   94.71
02:22:51 AM  all    0.25    0.00    2.01    0.00    0.00    3.76    0.00    0.00    0.00   93.98
02:22:52 AM  all    0.00    0.00    2.26    0.00    0.00    3.02    0.00    0.00    0.00   94.72
02:22:53 AM  all    0.00    0.00    3.47    0.00    0.00    3.71    0.00    0.00    0.00   92.82
02:22:54 AM  all    0.00    0.00    2.01    0.00    0.00    2.01    0.00    0.00    0.00   95.98
02:22:55 AM  all    0.00    0.00    1.52    0.00    0.00    1.52    0.00    0.00    0.00   96.95
02:22:56 AM  all    0.25    0.00    4.28    0.00    0.00    3.78    0.00    0.00    0.00   91.69
02:22:57 AM  all    0.00    0.00    3.50    0.00    0.00    2.25    0.00    0.00    0.00   94.25
02:22:58 AM  all    0.00    0.00    2.78    0.00    0.00    2.27    0.00    0.00    0.00   94.95
02:22:59 AM  all    0.00    0.00    3.01    0.00    0.00    2.26    0.00    0.00    0.00   94.74
02:23:00 AM  all    0.00    0.00    2.51    0.00    0.00    3.26    0.00    0.00    0.00   94.24
02:23:01 AM  all    0.00    0.00    3.02    0.00    0.00    2.51    0.00    0.00    0.00   94.47
