Linux 5.15.0-186-generic (iZl4v9npj0k1gf7mzt23hcZ) 	08/20/2026 	_x86_64_	(4 CPU)

03:03:23 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:03:24 PM  all    1.24    0.00    2.74    0.00    0.00    1.00    0.00    0.00    0.00   95.02
03:03:25 PM  all    1.01    0.00    1.52    0.00    0.00    0.51    0.00    0.00    0.00   96.96
03:03:26 PM  all    0.51    0.00    1.52    0.00    0.00    0.76    0.00    0.00    0.00   97.22
03:03:27 PM  all    1.25    0.00    2.74    0.00    0.00    0.75    0.00    0.00    0.00   95.26
03:03:28 PM  all    1.49    0.00    1.99    0.00    0.00    1.24    0.00    0.00    0.00   95.29
03:03:29 PM  all    0.99    0.00    2.48    0.00    0.00    1.24    0.00    0.00    0.00   95.29
03:03:30 PM  all    0.51    0.00    1.02    0.00    0.00    0.51    0.00    0.00    0.00   97.95
03:03:31 PM  all    0.75    0.00    1.50    0.00    0.00    1.25    0.00    0.00    0.00   96.49
03:03:32 PM  all    0.75    0.00    2.26    0.00    0.00    0.75    0.00    0.00    0.00   96.24
03:03:33 PM  all    1.26    0.00    1.76    0.00    0.00    0.50    0.00    0.00    0.00   96.47
03:03:34 PM  all    0.51    0.00    2.27    0.00    0.00    0.51    0.00    0.00    0.00   96.72
03:03:35 PM  all    0.50    0.00    1.26    0.00    0.00    1.51    0.00    0.00    0.00   96.73
03:03:36 PM  all    0.75    0.00    2.51    0.00    0.00    0.50    0.00    0.00    0.00   96.24
03:03:37 PM  all    0.50    0.00    1.75    0.00    0.00    2.00    0.00    0.00    0.00   95.76
03:03:38 PM  all    0.51    0.00    1.52    0.00    0.00    0.76    0.00    0.00    0.00   97.22
03:03:39 PM  all    1.26    0.00    1.51    0.00    0.00    1.01    0.00    0.00    0.00   96.23
03:03:40 PM  all    1.23    0.00    3.20    0.00    0.00    0.99    0.00    0.00    0.00   94.58
03:03:41 PM  all    0.51    0.00    1.77    0.00    0.00    0.76    0.00    0.00    0.00   96.97
03:03:42 PM  all    0.25    0.00    1.78    0.00    0.00    0.51    0.00    0.00    0.00   97.46
03:03:43 PM  all    0.50    0.00    1.75    0.00    0.00    1.25    0.00    0.00    0.00   96.49
03:03:44 PM  all    1.26    0.00    1.76    0.00    0.00    0.75    0.00    0.00    0.00   96.23
03:03:45 PM  all    1.26    0.00    1.26    0.00    0.00    1.01    0.00    0.00    0.00   96.48
03:03:46 PM  all    1.00    0.00    2.26    0.00    0.00    0.50    0.00    0.00    0.00   96.24
03:03:47 PM  all    0.77    0.00    1.02    0.00    0.00    0.00    0.00    0.00    0.00   98.21
03:03:48 PM  all    1.00    0.00    2.24    0.00    0.00    1.00    0.00    0.00    0.00   95.77
03:03:49 PM  all    0.00    0.00    2.53    0.00    0.00    0.51    0.00    0.00    0.00   96.96
03:03:50 PM  all    1.26    0.00    1.76    0.00    0.00    0.75    0.00    0.00    0.00   96.23
03:03:51 PM  all    0.50    0.00    2.26    0.00    0.00    0.75    0.00    0.00    0.00   96.48
03:03:52 PM  all    0.75    0.00    2.25    0.00    0.00    1.00    0.00    0.00    0.00   96.00
03:03:53 PM  all    0.00    0.00    1.79    0.00    0.00    0.51    0.00    0.00    0.00   97.70
03:03:54 PM  all    0.76    0.00    1.02    0.00    0.00    0.76    0.00    0.00    0.00   97.46
03:03:55 PM  all    0.50    0.00    1.51    0.00    0.00    1.26    0.00    0.00    0.00   96.73
03:03:56 PM  all    0.25    0.00    1.77    0.00    0.00    0.51    0.00    0.00    0.00   97.47
03:03:57 PM  all    0.75    0.00    2.74    0.00    0.00    1.49    0.00    0.00    0.00   95.02
03:03:58 PM  all    1.26    0.00    1.51    0.00    0.00    0.25    0.00    0.00    0.00   96.98
03:03:59 PM  all    1.00    0.00    2.26    0.00    0.00    1.00    0.00    0.00    0.00   95.74
