Linux 5.15.0-186-generic (iZl4v9npj0k1gf7mzt23hcZ) 	08/20/2026 	_x86_64_	(4 CPU)

01:41:34 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:41:35 PM  all    0.77    0.00    0.26   98.21    0.00    0.00    0.00    0.00    0.00    0.77
01:41:36 PM  all    0.00    0.00    0.00   98.21    0.00    0.00    0.00    0.00    0.00    1.79
01:41:37 PM  all    0.00    0.00    0.26   99.74    0.00    0.00    0.00    0.00    0.00    0.00
01:41:38 PM  all    0.00    0.00    0.26   99.74    0.00    0.00    0.00    0.00    0.00    0.00
01:41:39 PM  all    0.00    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00
01:41:40 PM  all    0.00    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00
01:41:41 PM  all    1.01    0.00    0.25   98.48    0.00    0.25    0.00    0.00    0.00    0.00
01:41:42 PM  all    1.99    0.00    0.74   97.02    0.00    0.25    0.00    0.00    0.00    0.00
01:41:43 PM  all    2.48    0.00    0.00   97.02    0.00    0.50    0.00    0.00    0.00    0.00
01:41:44 PM  all    1.99    0.00    1.00   96.77    0.00    0.25    0.00    0.00    0.00    0.00
01:41:45 PM  all    1.01    0.00    0.51   98.48    0.00    0.00    0.00    0.00    0.00    0.00
01:41:46 PM  all    0.26    0.00    0.00   99.74    0.00    0.00    0.00    0.00    0.00    0.00
01:41:47 PM  all    0.00    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00
01:41:48 PM  all    0.26    0.00    0.26   99.49    0.00    0.00    0.00    0.00    0.00    0.00
01:41:49 PM  all    0.00    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00
01:41:50 PM  all    0.00    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00
01:41:51 PM  all    0.51    0.00    0.25   99.24    0.00    0.00    0.00    0.00    0.00    0.00
01:41:52 PM  all    0.26    0.00    0.00   99.74    0.00    0.00    0.00    0.00    0.00    0.00
01:41:53 PM  all    0.00    0.00    0.00   98.98    0.00    0.00    0.00    0.00    0.00    1.02
