Linux 5.15.0-186-generic (iZl4v9npj0k1gf7mzt23hcZ) 	08/15/2026 	_x86_64_	(4 CPU)

11:13:17 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:13:18 PM  all    1.04    0.00    2.86    0.00    0.00    0.52    0.00    0.00    0.00   95.58
11:13:19 PM  all    1.29    0.00    1.29    0.00    0.00    0.52    0.00    0.00    0.00   96.91
11:13:20 PM  all    0.26    0.00    3.58    0.00    0.00    0.26    0.00    0.00    0.00   95.91
11:13:21 PM  all    3.38    0.00    5.80    0.00    0.00    0.24    0.00    0.00    0.00   90.58
11:13:22 PM  all    2.44    0.00    5.85    0.00    0.00    0.24    0.00    0.00    0.00   91.46
11:13:23 PM  all    1.51    0.00    4.03    0.00    0.00    0.25    0.00    0.00    0.00   94.21
11:13:24 PM  all    2.44    0.00    5.85    0.00    0.00    0.24    0.00    0.00    0.00   91.46
11:13:25 PM  all    1.53    0.00    2.54    0.00    0.00    0.25    0.00    0.00    0.00   95.67
11:13:26 PM  all    1.77    0.00    3.79    0.00    0.00    0.25    0.00    0.00    0.00   94.19
11:13:27 PM  all    1.02    0.00    3.07    0.00    0.00    0.26    0.00    0.00    0.00   95.65
11:13:28 PM  all    2.49    0.00    3.74    0.00    0.00    0.25    0.00    0.00    0.00   93.52
11:13:29 PM  all    1.28    0.00    3.06    0.00    0.00    0.00    0.00    0.00    0.00   95.66
11:13:30 PM  all    1.51    0.00    3.53    0.00    0.00    0.76    0.00    0.00    0.00   94.21
11:13:31 PM  all    0.77    0.00    2.06    0.00    0.00    0.26    0.00    0.00    0.00   96.91
11:13:32 PM  all    1.04    0.00    1.55    0.00    0.00    0.00    0.00    0.00    0.00   97.41
11:13:33 PM  all    2.21    0.00    5.41    0.00    0.00    0.25    0.00    0.00    0.00   92.14
11:13:34 PM  all    2.02    0.00    3.28    0.00    0.00    0.00    0.00    0.00    0.00   94.70
11:13:35 PM  all    1.25    0.00    4.51    0.00    0.00    0.25    0.00    0.00    0.00   93.98
11:13:36 PM  all    1.28    0.00    2.31    0.00    0.00    0.51    0.00    0.00    0.00   95.90
11:13:37 PM  all    1.26    0.00    4.28    0.00    0.00    0.25    0.00    0.00    0.00   94.21
