Linux 5.15.0-186-generic (iZl4v9npj0k1gf7mzt23hcZ) 	08/20/2026 	_x86_64_	(4 CPU)

01:57:12 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:57:13 PM  all    2.26    0.00    1.01   95.48    0.00    0.00    0.00    0.00    0.00    1.26
01:57:14 PM  all    0.77    0.00    0.00   99.23    0.00    0.00    0.00    0.00    0.00    0.00
01:57:15 PM  all    1.75    0.00    0.50   97.26    0.00    0.50    0.00    0.00    0.00    0.00
01:57:16 PM  all    2.23    0.00    0.50   96.77    0.00    0.50    0.00    0.00    0.00    0.00
01:57:17 PM  all    2.95    0.00    1.23   95.58    0.00    0.25    0.00    0.00    0.00    0.00
01:57:18 PM  all    2.48    0.00    0.50   96.53    0.00    0.50    0.00    0.00    0.00    0.00
01:57:19 PM  all    2.97    0.00    0.50   96.53    0.00    0.00    0.00    0.00    0.00    0.00
01:57:20 PM  all    3.67    0.00    0.98   95.11    0.00    0.24    0.00    0.00    0.00    0.00
01:57:21 PM  all    2.26    0.00    0.50   97.24    0.00    0.00    0.00    0.00    0.00    0.00
01:57:22 PM  all    2.72    0.00    0.74   96.53    0.00    0.00    0.00    0.00    0.00    0.00
01:57:23 PM  all    1.99    0.00    0.50   97.26    0.00    0.25    0.00    0.00    0.00    0.00
01:57:24 PM  all    1.76    0.00    0.25   97.74    0.00    0.25    0.00    0.00    0.00    0.00
01:57:25 PM  all    2.23    0.00    0.74   96.78    0.00    0.25    0.00    0.00    0.00    0.00
01:57:26 PM  all    2.72    0.00    0.74   96.04    0.00    0.50    0.00    0.00    0.00    0.00
01:57:27 PM  all    2.50    0.00    0.00   97.25    0.00    0.25    0.00    0.00    0.00    0.00
01:57:28 PM  all    2.23    0.00    0.99   96.53    0.00    0.25    0.00    0.00    0.00    0.00
01:57:29 PM  all    0.77    0.00    0.00   99.23    0.00    0.00    0.00    0.00    0.00    0.00
01:57:30 PM  all    0.00    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00
