Linux 5.15.0-186-generic (iZl4v9npj0k1gf7mzt23hcZ) 	08/15/2026 	_x86_64_	(4 CPU)

11:41:47 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:41:48 PM  all    0.00    0.00    0.50   25.88    0.00    0.00    0.00    0.00    0.00   73.62
11:41:49 PM  all    0.00    0.00    0.50   28.75    0.00    0.00    0.00    0.00    0.00   70.75
11:41:50 PM  all    0.00    0.00    0.25   24.88    0.00    0.25    0.00    0.00    0.00   74.63
11:41:51 PM  all    0.25    0.00    0.50   28.32    0.00    0.00    0.00    0.00    0.00   70.93
11:41:52 PM  all    0.25    0.00    0.25   24.88    0.00    0.00    0.00    0.00    0.00   74.63
11:41:53 PM  all    0.00    0.00    0.00   26.32    0.00    0.00    0.00    0.00    0.00   73.68
11:41:54 PM  all    0.25    0.00    0.00   26.50    0.00    0.00    0.00    0.00    0.00   73.25
11:41:55 PM  all    0.00    0.00    0.00   24.94    0.00    0.00    0.00    0.00    0.00   75.06
11:41:56 PM  all    0.00    0.00    0.00   24.87    0.00    0.00    0.00    0.00    0.00   75.13
11:41:57 PM  all    0.00    0.00    0.00   25.00    0.00    0.00    0.00    0.00    0.00   75.00
11:41:58 PM  all    0.25    0.00    0.25   24.75    0.00    0.00    0.00    0.00    0.00   74.75
11:41:59 PM  all    0.00    0.00    0.00   24.87    0.00    0.00    0.00    0.00    0.00   75.13
11:42:00 PM  all    0.00    0.00    0.00   25.06    0.00    0.00    0.00    0.00    0.00   74.94
11:42:01 PM  all    0.25    0.00    0.00   24.75    0.00    0.00    0.00    0.00    0.00   75.00
11:42:02 PM  all    0.00    0.00    0.50   24.81    0.00    0.00    0.00    0.00    0.00   74.69
11:42:03 PM  all    0.00    0.00    0.00   25.00    0.00    0.00    0.00    0.00    0.00   75.00
11:42:04 PM  all    0.00    0.00    0.25   24.81    0.00    0.00    0.00    0.00    0.00   74.94
11:42:05 PM  all    0.00    0.00    0.25   24.81    0.00    0.00    0.00    0.00    0.00   74.94
11:42:06 PM  all    0.00    0.00    0.25   25.00    0.00    0.00    0.00    0.00    0.00   74.75
11:42:07 PM  all    0.00    0.00    0.00   24.87    0.00    0.00    0.00    0.00    0.00   75.13
11:42:08 PM  all    0.00    0.00    0.25   24.75    0.00    0.00    0.00    0.00    0.00   75.00
11:42:09 PM  all    0.25    0.00    0.00   25.00    0.00    0.00    0.00    0.00    0.00   74.75
11:42:10 PM  all    0.00    0.00    0.00   24.94    0.00    0.00    0.00    0.00    0.00   75.06
11:42:11 PM  all    0.00    0.00    0.00   24.75    0.00    0.25    0.00    0.00    0.00   75.00
11:42:12 PM  all    0.50    0.00    0.00   25.00    0.00    0.00    0.00    0.00    0.00   74.50
11:42:13 PM  all    0.00    0.00    0.25   24.75    0.00    0.00    0.00    0.00    0.00   75.00
11:42:14 PM  all    0.00    0.00    0.25   31.08    0.00    0.00    0.00    0.00    0.00   68.67
11:42:15 PM  all    0.00    0.00    0.25   24.94    0.00    0.25    0.00    0.00    0.00   74.56
11:42:16 PM  all    0.00    0.00    0.00   28.89    0.00    0.00    0.00    0.00    0.00   71.11
11:42:17 PM  all    0.25    0.00    0.25   25.00    0.00    0.00    0.00    0.00    0.00   74.50
11:42:18 PM  all    0.00    0.00    0.00   24.81    0.00    0.00    0.00    0.00    0.00   75.19
11:42:19 PM  all    0.00    0.00    0.25   25.00    0.00    0.00    0.00    0.00    0.00   74.75
11:42:20 PM  all    0.00    0.00    0.25   24.81    0.00    0.00    0.00    0.00    0.00   74.94
11:42:21 PM  all    0.00    0.00    0.25   24.75    0.00    0.00    0.00    0.00    0.00   75.00
11:42:22 PM  all    0.00    0.00    0.00   24.94    0.00    0.00    0.00    0.00    0.00   75.06
11:42:23 PM  all    0.00    0.00    0.25   25.00    0.00    0.00    0.00    0.00    0.00   74.75
11:42:24 PM  all    0.00    0.00    0.00   24.81    0.00    0.00    0.00    0.00    0.00   75.19
11:42:25 PM  all    0.00    0.00    0.00   25.06    0.00    0.00    0.00    0.00    0.00   74.94
11:42:26 PM  all    0.25    0.00    0.00   28.75    0.00    0.00    0.00    0.00    0.00   71.00
11:42:27 PM  all    0.50    0.00    0.25   24.69    0.00    0.00    0.00    0.00    0.00   74.56
11:42:28 PM  all    0.00    0.00    0.00   25.06    0.00    0.00    0.00    0.00    0.00   74.94
11:42:29 PM  all    0.00    0.00    0.00   24.87    0.00    0.00    0.00    0.00    0.00   75.13
11:42:30 PM  all    0.00    0.00    0.00   24.87    0.00    0.00    0.00    0.00    0.00   75.13
11:42:31 PM  all    0.00    0.00    0.00   27.71    0.00    0.00    0.00    0.00    0.00   72.29
11:42:32 PM  all    0.00    0.00    0.00   25.00    0.00    0.00    0.00    0.00    0.00   75.00
11:42:33 PM  all    0.00    0.00    0.25   26.32    0.00    0.00    0.00    0.00    0.00   73.43
11:42:34 PM  all    0.00    0.00    0.00   26.32    0.00    0.00    0.00    0.00    0.00   73.68
11:42:35 PM  all    0.50    0.00    0.00   25.00    0.00    0.00    0.00    0.00    0.00   74.50
11:42:36 PM  all    0.00    0.00    0.00   26.82    0.00    0.00    0.00    0.00    0.00   73.18
11:42:37 PM  all    0.00    0.00    0.00   26.38    0.00    0.00    0.00    0.00    0.00   73.62
11:42:38 PM  all    0.00    0.00    0.00   24.94    0.00    0.00    0.00    0.00    0.00   75.06
11:42:39 PM  all    0.00    0.00    0.00   27.00    0.00    0.00    0.00    0.00    0.00   73.00
11:42:40 PM  all    0.00    0.00    0.00   25.63    0.00    0.00    0.00    0.00    0.00   74.37
11:42:41 PM  all    0.00    0.00    0.25   25.56    0.00    0.00    0.00    0.00    0.00   74.19
11:42:42 PM  all    0.00    0.00    0.00   26.57    0.00    0.00    0.00    0.00    0.00   73.43
11:42:43 PM  all    0.25    0.00    0.00   24.81    0.00    0.00    0.00    0.00    0.00   74.94
11:42:44 PM  all    0.00    0.00    0.75   26.18    0.00    0.25    0.00    0.00    0.00   72.82
11:42:45 PM  all    0.00    0.00    0.25   26.43    0.00    0.00    0.00    0.00    0.00   73.32
11:42:46 PM  all    0.25    0.00    0.25   24.75    0.00    0.00    0.00    0.00    0.00   74.75
11:42:47 PM  all    0.00    0.00    0.25   26.82    0.00    0.00    0.00    0.00    0.00   72.93
11:42:48 PM  all    0.25    0.00    0.00   26.38    0.00    0.00    0.00    0.00    0.00   73.37
11:42:49 PM  all    0.00    0.00    0.00   25.06    0.00    0.00    0.00    0.00    0.00   74.94
11:42:50 PM  all    0.00    0.00    0.00   27.00    0.00    0.00    0.00    0.00    0.00   73.00
11:42:51 PM  all    0.25    0.00    0.00   26.38    0.00    0.00    0.00    0.00    0.00   73.37
11:42:52 PM  all    0.00    0.00    0.50   24.94    0.00    0.00    0.00    0.00    0.00   74.56
11:42:53 PM  all    0.00    0.00    0.00   26.57    0.00    0.00    0.00    0.00    0.00   73.43
11:42:54 PM  all    0.00    0.00    0.00   26.38    0.00    0.00    0.00    0.00    0.00   73.62
11:42:55 PM  all    0.00    0.00    0.25   25.00    0.00    0.00    0.00    0.00    0.00   74.75
11:42:56 PM  all    0.25    0.00    0.00   28.57    0.00    0.00    0.00    0.00    0.00   71.18
11:42:57 PM  all    0.00    0.00    0.25   29.07    0.00    0.00    0.00    0.00    0.00   70.68
11:42:58 PM  all    0.00    0.00    0.00   24.87    0.00    0.25    0.00    0.00    0.00   74.87
11:42:59 PM  all    0.25    0.00    0.00   26.43    0.00    0.00    0.00    0.00    0.00   73.32
11:43:00 PM  all    0.00    0.00    0.00   27.00    0.00    0.00    0.00    0.00    0.00   73.00
11:43:01 PM  all    0.25    0.00    0.00   24.87    0.00    0.00    0.00    0.00    0.00   74.87
11:43:02 PM  all    0.00    0.00    0.00   26.32    0.00    0.00    0.00    0.00    0.00   73.68
11:43:03 PM  all    0.00    0.00    0.00   26.45    0.00    0.00    0.00    0.00    0.00   73.55
11:43:04 PM  all    0.00    0.00    0.00   25.06    0.00    0.00    0.00    0.00    0.00   74.94
