Linux 5.15.0-186-generic (iZl4v9npj0k1gf7mzt23hcZ) 	08/15/2026 	_x86_64_	(4 CPU)

11:54:23 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:54:24 PM  all    1.51    0.00    5.28    0.00    0.00    3.27    0.00    0.00    0.00   89.95
11:54:25 PM  all    0.25    0.00    1.77    0.00    0.00    3.03    0.00    0.00    0.00   94.95
11:54:26 PM  all    0.00    0.00    2.26    0.00    0.00    3.26    0.00    0.00    0.00   94.49
11:54:27 PM  all    0.00    0.00    2.51    0.00    0.00    2.76    0.00    0.00    0.00   94.72
11:54:28 PM  all    0.00    0.00    2.50    0.00    0.00    3.25    0.00    0.00    0.00   94.25
11:54:29 PM  all    0.00    0.00    3.28    0.00    0.00    2.27    0.00    0.00    0.00   94.44
11:54:30 PM  all    0.50    0.00    2.74    0.00    0.00    2.99    0.00    0.00    0.00   93.77
11:54:31 PM  all    0.25    0.00    3.24    0.00    0.00    2.74    0.00    0.00    0.00   93.77
11:54:32 PM  all    0.00    0.00    2.51    0.00    0.00    3.26    0.00    0.00    0.00   94.24
11:54:33 PM  all    0.00    0.00    2.26    0.00    0.00    3.51    0.00    0.00    0.00   94.24
11:54:34 PM  all    0.00    0.00    2.53    0.00    0.00    2.53    0.00    0.00    0.00   94.95
11:54:35 PM  all    0.00    0.00    2.75    0.00    0.00    3.25    0.00    0.00    0.00   94.00
11:54:36 PM  all    0.50    0.00    2.51    0.00    0.00    2.76    0.00    0.00    0.00   94.24
11:54:37 PM  all    0.00    0.00    3.01    0.00    0.00    2.76    0.00    0.00    0.00   94.24
11:54:38 PM  all    0.00    0.00    1.53    0.00    0.00    2.30    0.00    0.00    0.00   96.17
11:54:39 PM  all    0.00    0.00    2.02    0.00    0.00    3.53    0.00    0.00    0.00   94.46
11:54:40 PM  all    0.25    0.00    1.53    0.00    0.00    2.80    0.00    0.00    0.00   95.42
11:54:41 PM  all    0.00    0.00    2.75    0.00    0.00    3.00    0.00    0.00    0.00   94.25
11:54:42 PM  all    0.00    0.00    2.52    0.00    0.00    2.77    0.00    0.00    0.00   94.71
11:54:43 PM  all    0.00    0.00    2.51    0.00    0.00    3.02    0.00    0.00    0.00   94.47
11:54:44 PM  all    0.00    0.00    2.77    0.00    0.00    2.77    0.00    0.00    0.00   94.46
11:54:45 PM  all    0.25    0.00    2.99    0.00    0.00    2.99    0.00    0.00    0.00   93.78
