Linux 5.15.0-186-generic (iZl4v9npj0k1gf7mzt23hcZ) 	08/20/2026 	_x86_64_	(4 CPU)

07:25:06 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:25:07 AM  all   11.03    0.00    8.72    0.00    0.00    8.46    0.00    0.00    0.00   71.79
07:25:08 AM  all   12.14    0.00    6.72    0.00    0.00   10.59    0.00    0.00    0.00   70.54
07:25:09 AM  all   13.45    0.00    6.09    0.00    0.00   11.42    0.00    0.00    0.00   69.04
07:25:10 AM  all   13.38    0.00    7.07    0.00    0.00   11.87    0.00    0.00    0.00   67.68
07:25:11 AM  all   13.88    0.00    7.97    0.00    0.00   10.80    0.00    0.00    0.00   67.35
07:25:12 AM  all   13.05    0.00    8.62    0.00    0.00   10.97    0.00    0.00    0.00   67.36
07:25:13 AM  all   12.34    0.00    9.07    0.00    0.00   13.10    0.00    0.00    0.00   65.49
07:25:14 AM  all   13.71    0.00    7.87    0.00    0.00   11.42    0.00    0.00    0.00   67.01
07:25:15 AM  all   12.01    0.00    8.62    0.00    0.00   11.49    0.00    0.00    0.00   67.89
07:25:16 AM  all   12.56    0.00    9.49    0.00    0.00   10.00    0.00    0.00    0.00   67.95
07:25:17 AM  all   13.74    0.00    7.89    0.00    0.00   11.20    0.00    0.00    0.00   67.18
07:25:18 AM  all   14.11    0.00    7.30    0.00    0.00    9.82    0.00    0.00    0.00   68.77
07:25:19 AM  all   12.82    0.00    8.21    0.00    0.00   10.51    0.00    0.00    0.00   68.46
07:25:20 AM  all   12.50    0.00    8.07    0.00    0.00   11.20    0.00    0.00    0.00   68.23
07:25:21 AM  all   14.25    0.00    7.63    0.00    0.00   11.96    0.00    0.00    0.00   66.16
07:25:22 AM  all   14.06    0.00    7.81    0.00    0.00   11.20    0.00    0.00    0.00   66.93
07:25:23 AM  all   13.99    0.00    7.77    0.00    0.00   11.66    0.00    0.00    0.00   66.58
07:25:24 AM  all   14.10    0.00    6.79    0.00    0.00   13.05    0.00    0.00    0.00   66.06
07:25:25 AM  all   16.04    0.00    8.52    0.00    0.00   12.78    0.00    0.00    0.00   62.66
07:25:26 AM  all   13.92    0.00    8.76    0.00    0.00   12.37    0.00    0.00    0.00   64.95
07:25:27 AM  all   13.58    0.00    7.05    0.00    0.00   12.27    0.00    0.00    0.00   67.10
07:25:28 AM  all    9.54    0.00    6.70    0.00    0.00    6.96    0.00    0.00    0.00   76.80
07:25:29 AM  all    3.80    0.00    0.76    0.00    0.00    1.77    0.00    0.00    0.00   93.67
07:25:30 AM  all    2.03    0.00    1.52    0.00    0.00    2.53    0.00    0.00    0.00   93.92
07:25:31 AM  all    2.52    0.00    1.01    0.00    0.00    2.02    0.00    0.00    0.00   94.46
07:25:32 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
07:25:33 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
07:25:34 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
07:25:35 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
07:25:36 AM  all    0.25    0.00    0.00    0.00    0.00    0.25    0.00    0.00    0.00   99.50
07:25:37 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
07:25:38 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
07:25:39 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
07:25:40 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
