Linux 5.15.0-186-generic (iZl4v9npj0k1gf7mzt23hcZ) 	08/15/2026 	_x86_64_	(4 CPU)

10:33:13 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:33:14 PM  all    1.26    0.00    3.02    0.00    0.00    2.51    0.00    0.00    0.00   93.22
10:33:15 PM  all    0.00    0.00    2.04    0.00    0.00    2.55    0.00    0.00    0.00   95.41
10:33:16 PM  all    0.00    0.00    3.24    0.00    0.00    2.49    0.00    0.00    0.00   94.26
10:33:17 PM  all    0.25    0.00    2.76    0.00    0.00    2.26    0.00    0.00    0.00   94.72
10:33:18 PM  all    0.25    0.00    3.02    0.00    0.00    2.52    0.00    0.00    0.00   94.21
10:33:19 PM  all    0.25    0.00    2.51    0.00    0.00    2.51    0.00    0.00    0.00   94.72
10:33:20 PM  all    0.25    0.00    3.50    0.00    0.00    2.50    0.00    0.00    0.00   93.75
10:33:21 PM  all    0.00    0.00    2.28    0.00    0.00    2.54    0.00    0.00    0.00   95.18
10:33:22 PM  all    0.25    0.00    2.74    0.00    0.00    2.99    0.00    0.00    0.00   94.03
10:33:23 PM  all    0.25    0.00    2.26    0.00    0.00    3.51    0.00    0.00    0.00   93.98
10:33:24 PM  all    0.00    0.00    1.76    0.00    0.00    3.27    0.00    0.00    0.00   94.97
10:33:25 PM  all    0.25    0.00    3.00    0.00    0.00    3.00    0.00    0.00    0.00   93.75
10:33:26 PM  all    0.00    0.00    2.03    0.00    0.00    2.78    0.00    0.00    0.00   95.19
10:33:27 PM  all    0.00    0.00    2.27    0.00    0.00    2.77    0.00    0.00    0.00   94.96
10:33:28 PM  all    0.00    0.00    2.03    0.00    0.00    3.04    0.00    0.00    0.00   94.94
10:33:29 PM  all    0.00    0.00    2.52    0.00    0.00    3.02    0.00    0.00    0.00   94.46
10:33:30 PM  all    0.25    0.00    2.76    0.00    0.00    2.26    0.00    0.00    0.00   94.72
10:33:31 PM  all    0.00    0.00    2.76    0.00    0.00    3.01    0.00    0.00    0.00   94.24
10:33:32 PM  all    0.00    0.00    2.01    0.00    0.00    3.51    0.00    0.00    0.00   94.49
10:33:33 PM  all    0.00    0.00    3.27    0.00    0.00    2.52    0.00    0.00    0.00   94.21
10:33:34 PM  all    0.00    0.00    1.76    0.00    0.00    3.02    0.00    0.00    0.00   95.21
10:33:35 PM  all    0.25    0.00    2.76    0.00    0.00    2.76    0.00    0.00    0.00   94.22
10:33:36 PM  all    0.00    0.00    2.03    0.00    0.00    2.79    0.00    0.00    0.00   95.18
10:33:37 PM  all    0.25    0.00    2.27    0.00    0.00    2.27    0.00    0.00    0.00   95.20
10:33:38 PM  all    0.25    0.00    3.02    0.00    0.00    2.01    0.00    0.00    0.00   94.72
10:33:39 PM  all    0.50    0.00    2.97    0.00    0.00    3.22    0.00    0.00    0.00   93.32
10:33:40 PM  all    0.00    0.00    2.30    0.00    0.00    1.53    0.00    0.00    0.00   96.16
10:33:41 PM  all    0.25    0.00    1.77    0.00    0.00    3.04    0.00    0.00    0.00   94.94
10:33:42 PM  all    0.00    0.00    2.99    0.00    0.00    2.99    0.00    0.00    0.00   94.01
10:33:43 PM  all    0.00    0.00    2.53    0.00    0.00    3.03    0.00    0.00    0.00   94.44
10:33:44 PM  all    0.25    0.00    2.53    0.00    0.00    2.28    0.00    0.00    0.00   94.94
10:33:45 PM  all    0.00    0.00    3.53    0.00    0.00    2.02    0.00    0.00    0.00   94.46
10:33:46 PM  all    0.50    0.00    2.25    0.00    0.00    3.25    0.00    0.00    0.00   94.00
10:33:47 PM  all    0.00    0.00    2.54    0.00    0.00    2.28    0.00    0.00    0.00   95.18
10:33:48 PM  all    0.00    0.00    2.77    0.00    0.00    2.27    0.00    0.00    0.00   94.96
10:33:49 PM  all    0.00    0.00    1.51    0.00    0.00    3.77    0.00    0.00    0.00   94.72
10:33:50 PM  all    0.00    0.00    2.29    0.00    0.00    2.29    0.00    0.00    0.00   95.42
10:33:51 PM  all    0.00    0.00    2.29    0.00    0.00    1.78    0.00    0.00    0.00   95.93
10:33:52 PM  all    0.25    0.00    3.74    0.00    0.00    2.00    0.00    0.00    0.00   94.01
10:33:53 PM  all    0.00    0.00    1.76    0.00    0.00    3.77    0.00    0.00    0.00   94.47
10:33:54 PM  all    0.25    0.00    2.48    0.00    0.00    4.21    0.00    0.00    0.00   93.07
10:33:55 PM  all    0.00    0.00    3.00    0.00    0.00    3.00    0.00    0.00    0.00   94.00
10:33:56 PM  all    0.25    0.00    3.96    0.00    0.00    2.72    0.00    0.00    0.00   93.07
10:33:57 PM  all    0.00    0.00    1.53    0.00    0.00    2.05    0.00    0.00    0.00   96.42
10:33:58 PM  all    0.25    0.00    2.76    0.00    0.00    2.51    0.00    0.00    0.00   94.49
10:33:59 PM  all    0.25    0.00    2.27    0.00    0.00    3.02    0.00    0.00    0.00   94.46
10:34:00 PM  all    0.00    0.00    2.76    0.00    0.00    2.76    0.00    0.00    0.00   94.47
10:34:01 PM  all    0.25    0.00    2.53    0.00    0.00    2.53    0.00    0.00    0.00   94.70
10:34:02 PM  all    0.25    0.00    2.99    0.00    0.00    2.99    0.00    0.00    0.00   93.78
10:34:03 PM  all    0.00    0.00    2.03    0.00    0.00    2.54    0.00    0.00    0.00   95.43
10:34:04 PM  all    0.50    0.00    2.76    0.00    0.00    2.26    0.00    0.00    0.00   94.49
10:34:05 PM  all    0.00    0.00    1.79    0.00    0.00    2.55    0.00    0.00    0.00   95.66
10:34:06 PM  all    0.00    0.00    2.02    0.00    0.00    3.27    0.00    0.00    0.00   94.71
10:34:07 PM  all    0.00    0.00    2.51    0.00    0.00    2.76    0.00    0.00    0.00   94.72
10:34:08 PM  all    0.25    0.00    2.50    0.00    0.00    3.50    0.00    0.00    0.00   93.75
10:34:09 PM  all    0.25    0.00    2.00    0.00    0.00    3.50    0.00    0.00    0.00   94.25
10:34:10 PM  all    0.00    0.00    2.76    0.00    0.00    2.76    0.00    0.00    0.00   94.47
10:34:11 PM  all    0.00    0.00    3.23    0.00    0.00    2.99    0.00    0.00    0.00   93.78
10:34:12 PM  all    0.25    0.00    2.53    0.00    0.00    2.53    0.00    0.00    0.00   94.68
10:34:13 PM  all    0.00    0.00    2.26    0.00    0.00    3.27    0.00    0.00    0.00   94.47
10:34:14 PM  all    0.00    0.00    4.44    0.00    0.00    2.96    0.00    0.00    0.00   92.59
10:34:15 PM  all    0.00    0.00    3.26    0.00    0.00    2.51    0.00    0.00    0.00   94.24
10:34:16 PM  all    0.00    0.00    2.01    0.00    0.00    3.77    0.00    0.00    0.00   94.22
10:34:17 PM  all    0.25    0.00    2.28    0.00    0.00    1.78    0.00    0.00    0.00   95.69
10:34:18 PM  all    0.25    0.00    2.99    0.00    0.00    3.24    0.00    0.00    0.00   93.52
10:34:19 PM  all    0.25    0.00    2.74    0.25    0.00    3.23    0.00    0.00    0.00   93.53
10:34:20 PM  all    0.00    0.00    2.76    0.00    0.00    3.27    0.00    0.00    0.00   93.97
10:34:21 PM  all    0.25    0.00    2.76    0.00    0.00    2.01    0.00    0.00    0.00   94.97
10:34:22 PM  all    0.00    0.00    2.29    0.00    0.00    2.29    0.00    0.00    0.00   95.42
10:34:23 PM  all    0.00    0.00    2.26    0.00    0.00    3.02    0.00    0.00    0.00   94.72
10:34:24 PM  all    0.50    0.00    2.26    0.00    0.00    3.26    0.00    0.00    0.00   93.98
