Linux 5.15.0-186-generic (iZl4v9npj0k1gf7mzt23hcZ) 	08/20/2026 	_x86_64_	(4 CPU)

03:07:46 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:07:47 PM  all    1.75    0.00    5.25    0.00    0.00    1.00    0.00    0.00    0.00   92.00
03:07:48 PM  all    2.02    0.00    3.02    0.00    0.00    1.76    0.00    0.00    0.00   93.20
03:07:49 PM  all    1.25    0.00    4.26    0.00    0.00    1.25    0.00    0.00    0.00   93.23
03:07:50 PM  all    1.01    0.00    4.05    0.00    0.00    1.27    0.00    0.00    0.00   93.67
03:07:51 PM  all    2.48    0.00    4.70    0.00    0.00    0.99    0.00    0.00    0.00   91.83
03:07:52 PM  all    1.02    0.00    3.30    0.00    0.00    1.27    0.00    0.00    0.00   94.42
03:07:53 PM  all    1.49    0.00    4.23    0.00    0.00    1.49    0.00    0.00    0.00   92.79
03:07:54 PM  all    1.76    0.00    2.77    0.00    0.00    2.02    0.00    0.00    0.00   93.45
03:07:55 PM  all    2.00    0.00    3.75    0.00    0.00    1.50    0.00    0.00    0.00   92.75
03:07:56 PM  all    1.79    0.00    2.30    0.00    0.00    1.02    0.00    0.00    0.00   94.90
03:07:57 PM  all    1.03    0.00    2.83    0.00    0.00    0.77    0.00    0.00    0.00   95.37
03:07:58 PM  all    1.77    0.00    3.54    0.00    0.00    1.01    0.00    0.00    0.00   93.67
03:07:59 PM  all    1.52    0.00    2.53    0.00    0.00    1.77    0.00    0.00    0.00   94.19
03:08:00 PM  all    1.25    0.00    5.00    0.00    0.00    1.25    0.00    0.00    0.00   92.50
03:08:01 PM  all    1.76    0.00    3.53    0.00    0.00    1.26    0.00    0.00    0.00   93.45
03:08:02 PM  all    1.75    0.00    3.76    0.00    0.00    1.25    0.00    0.00    0.00   93.23
03:08:03 PM  all    1.75    0.00    3.75    0.00    0.00    1.25    0.00    0.00    0.00   93.25
03:08:04 PM  all    1.01    0.00    3.80    0.00    0.00    1.27    0.00    0.00    0.00   93.92
03:08:05 PM  all    1.54    0.00    1.54    0.00    0.00    1.79    0.00    0.00    0.00   95.13
03:08:06 PM  all    1.25    0.00    4.74    0.00    0.00    1.50    0.00    0.00    0.00   92.52
03:08:07 PM  all    1.52    0.00    2.54    0.00    0.00    1.52    0.00    0.00    0.00   94.42
03:08:08 PM  all    1.52    0.00    3.03    0.00    0.00    1.52    0.00    0.00    0.00   93.94
03:08:09 PM  all    1.50    0.00    4.24    0.00    0.00    1.75    0.00    0.00    0.00   92.52
03:08:10 PM  all    2.00    0.00    4.49    0.00    0.00    1.00    0.00    0.00    0.00   92.52
03:08:11 PM  all    1.51    0.00    3.77    0.00    0.00    1.26    0.00    0.00    0.00   93.47
03:08:12 PM  all    1.26    0.00    4.29    0.00    0.00    1.01    0.00    0.00    0.00   93.43
03:08:13 PM  all    1.52    0.00    3.04    0.00    0.00    1.77    0.00    0.00    0.00   93.67
03:08:14 PM  all    1.77    0.00    3.04    0.00    0.00    1.27    0.00    0.00    0.00   93.92
03:08:15 PM  all    2.01    0.00    4.51    0.00    0.00    1.25    0.00    0.00    0.00   92.23
03:08:16 PM  all    1.51    0.00    3.53    0.00    0.00    1.51    0.00    0.00    0.00   93.45
03:08:17 PM  all    1.51    0.00    4.28    0.00    0.00    1.26    0.00    0.00    0.00   92.95
03:08:18 PM  all    1.76    0.00    4.02    0.00    0.00    1.26    0.00    0.00    0.00   92.96
03:08:19 PM  all    1.25    0.00    4.01    0.00    0.00    1.50    0.00    0.00    0.00   93.23
03:08:20 PM  all    1.77    0.00    2.53    0.00    0.00    2.02    0.00    0.00    0.00   93.69
03:08:21 PM  all    1.51    0.00    4.28    0.00    0.00    0.76    0.00    0.00    0.00   93.45
03:08:22 PM  all    1.52    0.00    3.03    0.00    0.00    1.26    0.00    0.00    0.00   94.19
03:08:23 PM  all    1.49    0.00    5.72    0.00    0.00    1.00    0.00    0.00    0.00   91.79
03:08:24 PM  all    1.24    0.00    4.48    0.00    0.00    1.99    0.00    0.00    0.00   92.29
03:08:25 PM  all    1.51    0.00    3.53    0.00    0.00    1.51    0.00    0.00    0.00   93.45
03:08:26 PM  all    1.03    0.00    2.57    0.00    0.00    1.03    0.00    0.00    0.00   95.37
03:08:27 PM  all    1.75    0.00    3.99    0.25    0.00    2.24    0.00    0.00    0.00   91.77
03:08:28 PM  all    0.26    0.00    3.08    0.00    0.00    1.03    0.00    0.00    0.00   95.64
03:08:29 PM  all    1.76    0.00    3.53    0.00    0.00    1.26    0.00    0.00    0.00   93.45
03:08:30 PM  all    2.00    0.00    3.74    0.00    0.00    1.75    0.00    0.00    0.00   92.52
03:08:31 PM  all    1.98    0.00    4.95    0.00    0.00    1.24    0.00    0.00    0.00   91.83
03:08:32 PM  all    1.26    0.00    3.77    0.00    0.00    1.76    0.00    0.00    0.00   93.22
03:08:33 PM  all    0.76    0.00    2.80    0.00    0.00    2.54    0.00    0.00    0.00   93.89
03:08:34 PM  all    2.21    0.00    4.18    0.00    0.00    2.46    0.00    0.00    0.00   91.15
03:08:35 PM  all    1.24    0.00    4.46    0.00    0.00    2.48    0.00    0.00    0.00   91.83
03:08:36 PM  all    1.02    0.00    3.06    0.00    0.00    1.28    0.00    0.00    0.00   94.64
03:08:37 PM  all    0.51    0.00    2.05    0.00    0.00    1.79    0.00    0.00    0.00   95.64
03:08:38 PM  all    1.76    0.00    3.27    0.00    0.00    1.26    0.00    0.00    0.00   93.70
03:08:39 PM  all    2.01    0.00    4.02    0.00    0.00    1.01    0.00    0.00    0.00   92.96
03:08:40 PM  all    1.26    0.00    3.28    0.00    0.00    1.77    0.00    0.00    0.00   93.69
03:08:41 PM  all    1.01    0.00    3.54    0.00    0.00    1.52    0.00    0.00    0.00   93.94
