Linux 5.15.0-186-generic (iZl4v9npj0k1gf7mzt23hcZ) 	08/20/2026 	_x86_64_	(4 CPU)

12:57:07 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:57:08 PM  all    0.00    0.00    0.25    0.00    0.00    0.50    0.00    0.00    0.00   99.24
12:57:09 PM  all    0.50    0.00    0.75    0.00    0.00    0.25    0.00    0.00    0.00   98.50
12:57:10 PM  all    0.50    0.00    0.50    0.00    0.00    0.50    0.00    0.00    0.00   98.50
12:57:11 PM  all    0.00    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   99.50
12:57:12 PM  all    0.00    0.00    0.50    0.00    0.00    0.25    0.00    0.00    0.00   99.25
12:57:13 PM  all    0.00    0.00    0.51    0.00    0.00    0.00    0.00    0.00    0.00   99.49
12:57:14 PM  all    0.75    0.00    0.00    0.00    0.00    0.25    0.00    0.00    0.00   99.00
12:57:15 PM  all    0.25    0.00    0.50    0.00    0.00    0.25    0.00    0.00    0.00   99.00
12:57:16 PM  all    0.25    0.00    0.50    0.00    0.00    0.25    0.00    0.00    0.00   99.00
12:57:17 PM  all    0.00    0.00    0.25    0.00    0.00    0.25    0.00    0.00    0.00   99.50
12:57:18 PM  all    0.00    0.00    0.00    0.25    0.00    0.25    0.00    0.00    0.00   99.50
12:57:19 PM  all    0.25    0.00    0.25    0.00    0.00    0.25    0.00    0.00    0.00   99.25
12:57:20 PM  all    0.00    0.00    0.25    0.00    0.00    0.25    0.00    0.00    0.00   99.49
12:57:21 PM  all    0.50    0.00    0.74    0.00    0.00    0.50    0.00    0.00    0.00   98.26
12:57:22 PM  all    0.00    0.00    0.75    0.00    0.00    0.50    0.00    0.00    0.00   98.75
12:57:23 PM  all    0.50    0.00    0.50    0.00    0.00    0.50    0.00    0.00    0.00   98.51
12:57:24 PM  all    0.00    0.00    0.50    0.00    0.00    0.25    0.00    0.00    0.00   99.25
12:57:25 PM  all    0.00    0.00    0.25    0.00    0.00    0.25    0.00    0.00    0.00   99.49
12:57:26 PM  all    0.50    0.00    0.50    0.00    0.00    0.25    0.00    0.00    0.00   98.75
12:57:27 PM  all    0.25    0.00    0.50    0.00    0.00    0.25    0.00    0.00    0.00   98.99
12:57:28 PM  all    0.25    0.00    0.25    0.00    0.00    0.25    0.00    0.00    0.00   99.25
12:57:29 PM  all    0.25    0.00    1.00    0.00    0.00    0.50    0.00    0.00    0.00   98.25
12:57:30 PM  all    0.25    0.00    1.00    0.00    0.00    0.50    0.00    0.00    0.00   98.26
12:57:31 PM  all    0.75    0.00    0.25    0.00    0.00    0.50    0.00    0.00    0.00   98.50
12:57:32 PM  all    0.25    0.00    0.00    0.00    0.00    0.50    0.00    0.00    0.00   99.25
12:57:33 PM  all    0.00    0.00    1.25    0.00    0.00    0.25    0.00    0.00    0.00   98.50
12:57:34 PM  all    0.25    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   99.24
12:57:35 PM  all    0.50    0.00    0.00    0.00    0.00    0.50    0.00    0.00    0.00   98.99
12:57:36 PM  all    0.00    0.00    0.25    0.00    0.00    0.00    0.00    0.00    0.00   99.75
12:57:37 PM  all    0.50    0.00    0.50    0.00    0.00    0.25    0.00    0.00    0.00   98.75
12:57:38 PM  all    0.25    0.00    0.00    0.00    0.00    0.50    0.00    0.00    0.00   99.24
12:57:39 PM  all    0.25    0.00    0.25    0.00    0.00    0.25    0.00    0.00    0.00   99.24
12:57:40 PM  all    0.25    0.00    1.24    0.00    0.00    0.25    0.00    0.00    0.00   98.26
12:57:41 PM  all    0.25    0.00    0.00    0.00    0.00    0.25    0.00    0.00    0.00   99.50
12:57:42 PM  all    0.00    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   99.25
12:57:43 PM  all    0.00    0.00    0.50    0.00    0.00    0.25    0.00    0.00    0.00   99.24
12:57:44 PM  all    0.50    0.00    0.75    0.00    0.00    0.75    0.00    0.00    0.00   98.01
12:57:45 PM  all    0.00    0.00    0.50    0.00    0.00    0.50    0.00    0.00    0.00   98.99
12:57:46 PM  all    0.25    0.00    1.00    0.00    0.00    0.25    0.00    0.00    0.00   98.50
12:57:47 PM  all    0.00    0.00    0.50    0.00    0.00    0.25    0.00    0.00    0.00   99.24
12:57:48 PM  all    0.25    0.00    0.75    0.00    0.00    0.25    0.00    0.00    0.00   98.75
12:57:49 PM  all    0.25    0.00    0.25    0.00    0.00    0.50    0.00    0.00    0.00   99.00
12:57:50 PM  all    0.00    0.00    0.25    0.00    0.00    0.00    0.00    0.00    0.00   99.75
12:57:51 PM  all    0.00    0.00    0.75    0.00    0.00    0.25    0.00    0.00    0.00   98.99
12:57:52 PM  all    0.50    0.00    0.25    0.00    0.00    0.25    0.00    0.00    0.00   99.00
12:57:53 PM  all    0.25    0.00    0.00    0.00    0.00    0.51    0.00    0.00    0.00   99.24
12:57:54 PM  all    0.50    0.00    0.50    0.00    0.00    0.25    0.00    0.00    0.00   98.75
12:57:55 PM  all    0.25    0.00    0.25    0.00    0.00    0.75    0.00    0.00    0.00   98.75
12:57:56 PM  all    0.00    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   99.50
12:57:57 PM  all    0.74    0.00    0.74    0.00    0.00    0.74    0.00    0.00    0.00   97.77
12:57:58 PM  all    0.25    0.00    1.00    0.00    0.00    0.75    0.00    0.00    0.00   98.00
12:57:59 PM  all    0.00    0.00    1.00    0.00    0.00    1.49    0.00    0.00    0.00   97.51
12:58:00 PM  all    0.00    0.00    0.25    0.00    0.00    0.25    0.00    0.00    0.00   99.49
12:58:01 PM  all    0.00    0.00    0.25    0.00    0.00    0.51    0.00    0.00    0.00   99.24
12:58:02 PM  all    0.00    0.00    0.76    0.00    0.00    0.76    0.00    0.00    0.00   98.49
12:58:03 PM  all    0.00    0.00    0.75    0.00    0.00    0.50    0.00    0.00    0.00   98.74
