Linux 5.15.0-186-generic (iZl4v9npj0k1gf7mzt23hcZ) 	08/20/2026 	_x86_64_	(4 CPU)

01:37:45 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:37:46 PM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:37:47 PM  all    0.50    0.00    0.50    0.00    0.00    0.25    0.00    0.00    0.00   98.75
01:37:48 PM  all    0.50    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.50
01:37:49 PM  all    0.50    0.00    0.75    0.00    0.00    0.50    0.00    0.00    0.00   98.26
01:37:50 PM  all    0.00    0.00    0.75    0.00    0.00    0.25    0.00    0.00    0.00   99.00
01:37:51 PM  all    0.00    0.00    0.25    0.00    0.00    0.50    0.00    0.00    0.00   99.25
01:37:52 PM  all    0.50    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   98.50
01:37:53 PM  all    0.00    0.00    0.00    0.00    0.00    0.25    0.00    0.00    0.00   99.75
01:37:54 PM  all    0.25    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   99.25
01:37:55 PM  all    0.25    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   99.24
01:37:56 PM  all    0.75    0.00    0.50    0.00    0.00    0.25    0.00    0.00    0.00   98.50
01:37:57 PM  all    0.25    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   99.00
01:37:58 PM  all    0.25    0.00    0.25    0.00    0.00    0.00    0.00    0.00    0.00   99.49
01:37:59 PM  all    0.25    0.00    0.50    0.00    0.00    0.25    0.00    0.00    0.00   99.00
01:38:00 PM  all    0.50    0.00    0.50    0.00    0.00    0.50    0.00    0.00    0.00   98.50
01:38:01 PM  all    0.00    0.00    0.25    0.00    0.00    0.25    0.00    0.00    0.00   99.50
01:38:02 PM  all    0.00    0.00    0.25    0.00    0.00    0.25    0.00    0.00    0.00   99.50
01:38:03 PM  all    0.50    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   98.76
01:38:04 PM  all    0.50    0.00    0.00    0.00    0.00    0.50    0.00    0.00    0.00   99.00
01:38:05 PM  all    0.00    0.00    0.76    0.00    0.00    0.00    0.00    0.00    0.00   99.24
01:38:06 PM  all    0.50    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   98.75
01:38:07 PM  all    0.25    0.00    0.25    0.00    0.00    0.25    0.00    0.00    0.00   99.25
01:38:08 PM  all    0.25    0.00    0.50    0.00    0.00    0.25    0.00    0.00    0.00   99.00
01:38:09 PM  all    0.25    0.00    0.50    0.00    0.00    0.25    0.00    0.00    0.00   99.00
01:38:10 PM  all    0.25    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   99.00
01:38:11 PM  all    0.00    0.00    0.25    0.00    0.00    0.00    0.00    0.00    0.00   99.75
01:38:12 PM  all    0.25    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00   98.99
01:38:13 PM  all    0.25    0.00    0.50    0.00    0.00    0.25    0.00    0.00    0.00   98.99
01:38:14 PM  all    0.00    0.00    0.50    0.00    0.00    0.25    0.00    0.00    0.00   99.25
01:38:15 PM  all    0.00    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   99.50
01:38:16 PM  all    0.00    0.00    0.76    0.00    0.00    0.25    0.00    0.00    0.00   98.99
01:38:17 PM  all    0.25    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.75
01:38:18 PM  all    0.00    0.00    0.50    0.00    0.00    0.50    0.00    0.00    0.00   99.00
01:38:19 PM  all    0.50    0.00    0.50    0.00    0.00    0.25    0.00    0.00    0.00   98.75
01:38:20 PM  all    0.50    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   99.00
01:38:21 PM  all    0.00    0.00    0.25    0.00    0.00    0.00    0.00    0.00    0.00   99.75
01:38:22 PM  all    0.25    0.00    0.25    0.00    0.00    0.25    0.00    0.00    0.00   99.25
01:38:23 PM  all    0.00    0.00    0.25    0.00    0.00    0.00    0.00    0.00    0.00   99.75
01:38:24 PM  all    0.00    0.00    0.50    0.00    0.00    0.25    0.00    0.00    0.00   99.25
01:38:25 PM  all    0.25    0.00    0.51    0.00    0.00    0.00    0.00    0.00    0.00   99.24
01:38:26 PM  all    0.25    0.00    0.25    0.00    0.00    0.00    0.00    0.00    0.00   99.50
01:38:27 PM  all    0.00    0.00    0.75    0.00    0.00    1.00    0.00    0.00    0.00   98.26
01:38:28 PM  all    0.25    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   99.24
01:38:29 PM  all    0.00    0.00    0.00    0.00    0.00    0.50    0.00    0.00    0.00   99.50
01:38:30 PM  all    0.25    0.00    1.24    0.00    0.00    0.00    0.00    0.00    0.00   98.51
01:38:31 PM  all    0.75    0.00    0.50    0.00    0.00    0.50    0.00    0.00    0.00   98.26
01:38:32 PM  all    0.00    0.00    0.75    0.00    0.00    0.25    0.00    0.00    0.00   98.99
01:38:33 PM  all    0.75    0.00    0.75    0.00    0.00    0.25    0.00    0.00    0.00   98.25
01:38:34 PM  all    0.25    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.75
01:38:35 PM  all    0.25    0.00    0.76    0.00    0.00    0.50    0.00    0.00    0.00   98.49
01:38:36 PM  all    0.25    0.00    0.25    0.00    0.00    0.50    0.00    0.00    0.00   98.99
01:38:37 PM  all    0.00    0.00    1.00    0.00    0.00    1.00    0.00    0.00    0.00   98.00
01:38:38 PM  all    0.00    0.00    0.25    0.00    0.00    0.76    0.00    0.00    0.00   98.99
01:38:39 PM  all    0.00    0.00    0.76    0.00    0.00    0.76    0.00    0.00    0.00   98.49
01:38:40 PM  all    0.25    0.00    0.75    0.00    0.00    1.00    0.00    0.00    0.00   98.01
01:38:41 PM  all    0.25    0.00    0.76    0.00    0.00    0.50    0.00    0.00    0.00   98.49
01:38:42 PM  all    0.00    0.00    0.25    0.00    0.00    0.51    0.00    0.00    0.00   99.24
01:38:43 PM  all    0.00    0.00    0.51    0.00    0.00    0.51    0.00    0.00    0.00   98.99
01:38:44 PM  all    0.25    0.00    0.50    0.00    0.00    0.75    0.00    0.00    0.00   98.49
01:38:45 PM  all    0.00    0.00    1.51    0.00    0.00    0.25    0.00    0.00    0.00   98.24
01:38:46 PM  all    0.00    0.00    1.00    0.00    0.00    0.50    0.00    0.00    0.00   98.50
01:38:47 PM  all    0.25    0.00    0.51    0.00    0.00    0.51    0.00    0.00    0.00   98.74
01:38:48 PM  all    0.00    0.00    0.50    0.00    0.00    1.01    0.00    0.00    0.00   98.49
01:38:49 PM  all    0.25    0.00    0.51    0.00    0.00    0.25    0.00    0.00    0.00   98.99
01:38:50 PM  all    0.00    0.00    1.00    0.00    0.00    0.75    0.00    0.00    0.00   98.25
01:38:51 PM  all    0.00    0.00    0.50    0.00    0.00    1.01    0.00    0.00    0.00   98.49
01:38:52 PM  all    0.25    0.00    1.24    0.00    0.00    1.00    0.00    0.00    0.00   97.51
01:38:53 PM  all    0.00    0.00    1.73    0.25    0.00    0.99    0.00    0.00    0.00   97.04
01:38:54 PM  all    0.25    0.00    1.00    0.00    0.00    0.75    0.00    0.00    0.00   97.99
01:38:55 PM  all    0.00    0.00    1.25    0.00    0.00    1.00    0.00    0.00    0.00   97.76
01:38:56 PM  all    0.00    0.00    0.00    0.00    0.00    0.25    0.00    0.00    0.00   99.75
01:38:57 PM  all    0.25    0.00    0.25    0.00    0.00    0.51    0.00    0.00    0.00   98.99
01:38:58 PM  all    0.00    0.00    0.50    0.00    0.00    0.76    0.00    0.00    0.00   98.74
01:38:59 PM  all    0.25    0.00    0.51    0.00    0.00    0.25    0.00    0.00    0.00   98.99
01:39:00 PM  all    0.00    0.00    0.25    0.00    0.00    0.76    0.00    0.00    0.00   98.99
01:39:01 PM  all    0.00    0.00    1.01    0.00    0.00    0.75    0.00    0.00    0.00   98.24
01:39:02 PM  all    0.00    0.00    1.25    0.00    0.00    0.50    0.00    0.00    0.00   98.25
01:39:03 PM  all    0.00    0.00    0.26    0.00    0.00    0.00    0.00    0.00    0.00   99.74
01:39:04 PM  all    0.25    0.00    0.50    0.00    0.00    0.25    0.00    0.00    0.00   98.99
01:39:05 PM  all    0.00    0.00    0.25    0.00    0.00    0.51    0.00    0.00    0.00   99.24
01:39:06 PM  all    0.25    0.00    0.50    0.00    0.00    0.76    0.00    0.00    0.00   98.49
01:39:07 PM  all    0.00    0.00    1.01    0.00    0.00    1.01    0.00    0.00    0.00   97.99
01:39:08 PM  all    0.00    0.00    0.25    0.00    0.00    0.00    0.00    0.00    0.00   99.75
01:39:09 PM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:39:10 PM  all    0.00    0.00    0.25    0.00    0.00    0.00    0.00    0.00    0.00   99.75
01:39:11 PM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:39:12 PM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:39:13 PM  all    0.50    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.50
01:39:14 PM  all    0.00    0.00    0.25    0.00    0.00    0.00    0.00    0.00    0.00   99.75
01:39:15 PM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:39:16 PM  all    0.00    0.00    0.25    0.00    0.00    0.00    0.00    0.00    0.00   99.75
01:39:17 PM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
