Linux 5.15.0-186-generic (iZl4v9npj0k1gf7mzt23hcZ) 	08/15/2026 	_x86_64_	(4 CPU)

11:31:26 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:31:27 PM  all    6.60    0.00    8.38   78.93    0.00    0.00    0.00    0.00    0.00    6.09
11:31:28 PM  all    0.00    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00
11:31:29 PM  all    0.00    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00
11:31:30 PM  all    0.00    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00
11:31:31 PM  all    0.00    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00
11:31:32 PM  all    0.00    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00
11:31:33 PM  all    0.00    0.00    0.25   99.75    0.00    0.00    0.00    0.00    0.00    0.00
11:31:34 PM  all    0.00    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00
11:31:35 PM  all    0.00    0.00    0.25   99.75    0.00    0.00    0.00    0.00    0.00    0.00
11:31:36 PM  all    0.00    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00
11:31:37 PM  all    0.00    0.00    0.75   99.00    0.00    0.25    0.00    0.00    0.00    0.00
11:31:38 PM  all    0.00    0.00    0.25   99.75    0.00    0.00    0.00    0.00    0.00    0.00
11:31:39 PM  all    0.25    0.00    0.25   99.50    0.00    0.00    0.00    0.00    0.00    0.00
11:31:40 PM  all    0.00    0.00    0.50   99.25    0.00    0.25    0.00    0.00    0.00    0.00
11:31:41 PM  all    0.25    0.00    0.74   98.76    0.00    0.25    0.00    0.00    0.00    0.00
11:31:42 PM  all    0.00    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00
11:31:43 PM  all    0.00    0.00    0.50   99.50    0.00    0.00    0.00    0.00    0.00    0.00
11:31:44 PM  all    0.00    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00
11:31:45 PM  all    0.00    0.00    0.25   99.75    0.00    0.00    0.00    0.00    0.00    0.00
11:31:46 PM  all    0.25    0.00    0.00   99.75    0.00    0.00    0.00    0.00    0.00    0.00
11:31:47 PM  all    0.00    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00
11:31:48 PM  all    0.00    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00
11:31:49 PM  all    0.00    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00
11:31:50 PM  all    0.00    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00
11:31:51 PM  all    0.00    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00
11:31:52 PM  all    0.00    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00
11:31:53 PM  all    0.00    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00
11:31:54 PM  all    0.00    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00
11:31:55 PM  all    0.00    0.00    0.25   99.75    0.00    0.00    0.00    0.00    0.00    0.00
11:31:56 PM  all    0.25    0.00    0.25   99.50    0.00    0.00    0.00    0.00    0.00    0.00
11:31:57 PM  all    0.25    0.00    0.00   99.75    0.00    0.00    0.00    0.00    0.00    0.00
11:31:58 PM  all    0.00    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00
11:31:59 PM  all    0.25    0.00    0.00   99.75    0.00    0.00    0.00    0.00    0.00    0.00
11:32:00 PM  all    0.00    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00
11:32:01 PM  all    0.00    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00
11:32:02 PM  all    0.00    0.00    0.25   99.75    0.00    0.00    0.00    0.00    0.00    0.00
11:32:03 PM  all    0.00    0.00    0.25   99.75    0.00    0.00    0.00    0.00    0.00    0.00
