Linux 5.15.0-186-generic (iZl4v9npj0k1gf7mzt23hcZ) 	08/20/2026 	_x86_64_	(4 CPU)

01:19:22 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:19:23 PM  all    2.51    0.00    0.75   95.48    0.00    0.25    0.00    0.00    0.00    1.01
01:19:24 PM  all    1.02    0.00    0.00   98.98    0.00    0.00    0.00    0.00    0.00    0.00
01:19:25 PM  all    1.49    0.00    1.00   97.01    0.00    0.50    0.00    0.00    0.00    0.00
01:19:26 PM  all    2.00    0.00    0.75   97.25    0.00    0.00    0.00    0.00    0.00    0.00
01:19:27 PM  all    1.26    0.00    0.76   97.98    0.00    0.00    0.00    0.00    0.00    0.00
01:19:28 PM  all    0.76    0.00    0.51   98.48    0.00    0.25    0.00    0.00    0.00    0.00
01:19:29 PM  all    1.01    0.00    0.00   98.99    0.00    0.00    0.00    0.00    0.00    0.00
01:19:30 PM  all    0.76    0.00    0.76   98.48    0.00    0.00    0.00    0.00    0.00    0.00
01:19:31 PM  all    0.51    0.00    0.25   99.24    0.00    0.00    0.00    0.00    0.00    0.00
01:19:32 PM  all    0.25    0.00    0.25   99.49    0.00    0.00    0.00    0.00    0.00    0.00
01:19:33 PM  all    1.01    0.00    0.25   98.23    0.00    0.51    0.00    0.00    0.00    0.00
01:19:34 PM  all    2.24    0.00    0.25   97.26    0.00    0.25    0.00    0.00    0.00    0.00
01:19:35 PM  all    2.72    0.00    1.23   95.80    0.00    0.25    0.00    0.00    0.00    0.00
01:19:36 PM  all    3.69    0.00    0.25   96.06    0.00    0.00    0.00    0.00    0.00    0.00
01:19:37 PM  all    1.99    0.00    0.99   96.53    0.00    0.50    0.00    0.00    0.00    0.00
01:19:38 PM  all    2.72    0.00    0.50   96.53    0.00    0.25    0.00    0.00    0.00    0.00
01:19:39 PM  all    1.51    0.00    0.50   97.99    0.00    0.00    0.00    0.00    0.00    0.00
01:19:40 PM  all    1.51    0.00    0.25   97.99    0.00    0.25    0.00    0.00    0.00    0.00
01:19:41 PM  all    1.52    0.00    0.25   97.98    0.00    0.25    0.00    0.00    0.00    0.00
01:19:42 PM  all    0.51    0.00    0.00   99.24    0.00    0.25    0.00    0.00    0.00    0.00
01:19:43 PM  all    1.01    0.00    0.25   98.73    0.00    0.00    0.00    0.00    0.00    0.00
01:19:44 PM  all    0.26    0.00    0.00   99.74    0.00    0.00    0.00    0.00    0.00    0.00
01:19:45 PM  all    0.26    0.00    0.51   99.23    0.00    0.00    0.00    0.00    0.00    0.00
01:19:46 PM  all    0.26    0.00    0.00   99.74    0.00    0.00    0.00    0.00    0.00    0.00
01:19:47 PM  all    0.26    0.00    0.26   99.49    0.00    0.00    0.00    0.00    0.00    0.00
01:19:48 PM  all    0.00    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00
01:19:49 PM  all    0.00    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00
01:19:50 PM  all    0.26    0.00    0.00   99.74    0.00    0.00    0.00    0.00    0.00    0.00
01:19:51 PM  all    2.70    0.00    0.98   96.07    0.00    0.25    0.00    0.00    0.00    0.00
01:19:52 PM  all    3.22    0.00    0.25   96.29    0.00    0.25    0.00    0.00    0.00    0.00
01:19:53 PM  all    2.25    0.00    0.25   97.25    0.00    0.25    0.00    0.00    0.00    0.00
01:19:54 PM  all    1.00    0.00    0.50   97.74    0.00    0.75    0.00    0.00    0.00    0.00
01:19:55 PM  all    1.52    0.00    0.51   97.98    0.00    0.00    0.00    0.00    0.00    0.00
01:19:56 PM  all    0.76    0.00    0.25   98.73    0.00    0.25    0.00    0.00    0.00    0.00
01:19:57 PM  all    0.77    0.00    0.00   99.23    0.00    0.00    0.00    0.00    0.00    0.00
01:19:58 PM  all    0.00    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00
01:19:59 PM  all    0.25    0.00    0.51   99.24    0.00    0.00    0.00    0.00    0.00    0.00
01:20:00 PM  all    0.51    0.00    0.00   99.49    0.00    0.00    0.00    0.00    0.00    0.00
01:20:01 PM  all    3.20    0.00    0.49   96.06    0.00    0.25    0.00    0.00    0.00    0.00
01:20:02 PM  all    2.99    0.00    0.25   96.27    0.00    0.50    0.00    0.00    0.00    0.00
01:20:03 PM  all    2.72    0.00    0.99   96.05    0.00    0.25    0.00    0.00    0.00    0.00
01:20:04 PM  all    2.23    0.00    0.74   96.77    0.00    0.25    0.00    0.00    0.00    0.00
01:20:05 PM  all    1.27    0.00    0.25   98.23    0.00    0.25    0.00    0.00    0.00    0.00
01:20:06 PM  all    2.46    0.00    1.23   96.06    0.00    0.25    0.00    0.00    0.00    0.00
01:20:07 PM  all    2.46    0.00    0.49   96.31    0.00    0.74    0.00    0.00    0.00    0.00
01:20:08 PM  all    3.69    0.00    0.74   95.33    0.00    0.25    0.00    0.00    0.00    0.00
01:20:09 PM  all    1.99    0.00    0.50   97.26    0.00    0.25    0.00    0.00    0.00    0.00
01:20:10 PM  all    2.23    0.00    0.99   96.28    0.00    0.50    0.00    0.00    0.00    0.00
01:20:11 PM  all    2.00    0.00    0.75   97.01    0.00    0.25    0.00    0.00    0.00    0.00
01:20:12 PM  all    2.74    0.00    0.50   96.52    0.00    0.25    0.00    0.00    0.00    0.00
01:20:13 PM  all    2.48    0.00    0.74   96.53    0.00    0.25    0.00    0.00    0.00    0.00
01:20:14 PM  all    2.02    0.00    0.00   97.73    0.00    0.25    0.00    0.00    0.00    0.00
01:20:15 PM  all    0.26    0.00    0.00   99.74    0.00    0.00    0.00    0.00    0.00    0.00
01:20:16 PM  all    0.00    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00
01:20:17 PM  all    0.00    0.00    0.26   99.74    0.00    0.00    0.00    0.00    0.00    0.00
01:20:18 PM  all    1.76    0.00    0.50   97.49    0.00    0.25    0.00    0.00    0.00    0.00
01:20:19 PM  all    2.23    0.00    0.50   96.77    0.00    0.50    0.00    0.00    0.00    0.00
01:20:20 PM  all    2.98    0.00    0.74   96.03    0.00    0.25    0.00    0.00    0.00    0.00
01:20:21 PM  all    2.01    0.00    0.00   97.74    0.00    0.25    0.00    0.00    0.00    0.00
01:20:22 PM  all    2.00    0.00    0.75   96.76    0.00    0.50    0.00    0.00    0.00    0.00
01:20:23 PM  all    1.01    0.00    0.50   98.24    0.00    0.25    0.00    0.00    0.00    0.00
01:20:24 PM  all    0.51    0.00    0.00   99.24    0.00    0.25    0.00    0.00    0.00    0.00
01:20:25 PM  all    1.02    0.00    0.00   98.98    0.00    0.00    0.00    0.00    0.00    0.00
01:20:26 PM  all    0.51    0.00    0.00   99.49    0.00    0.00    0.00    0.00    0.00    0.00
01:20:27 PM  all    0.00    0.00    0.26   99.74    0.00    0.00    0.00    0.00    0.00    0.00
01:20:28 PM  all    1.75    0.00    0.50   97.74    0.00    0.00    0.00    0.00    0.00    0.00
01:20:29 PM  all    3.20    0.00    0.99   95.32    0.00    0.49    0.00    0.00    0.00    0.00
01:20:30 PM  all    4.15    0.00    0.98   94.39    0.00    0.49    0.00    0.00    0.00    0.00
01:20:31 PM  all    3.69    0.00    0.25   95.81    0.00    0.25    0.00    0.00    0.00    0.00
01:20:32 PM  all    0.51    0.00    0.51   98.98    0.00    0.00    0.00    0.00    0.00    0.00
01:20:33 PM  all    1.00    0.00    0.75   97.49    0.00    0.75    0.00    0.00    0.00    0.00
01:20:34 PM  all    3.17    0.00    1.95   94.88    0.00    0.00    0.00    0.00    0.00    0.00
01:20:35 PM  all    2.91    0.00    1.94   94.42    0.00    0.73    0.00    0.00    0.00    0.00
01:20:36 PM  all    3.43    0.00    0.98   95.34    0.00    0.25    0.00    0.00    0.00    0.00
01:20:37 PM  all    1.51    0.00    0.50   97.49    0.00    0.50    0.00    0.00    0.00    0.00
01:20:38 PM  all    2.48    0.00    0.74   96.77    0.00    0.00    0.00    0.00    0.00    0.00
01:20:39 PM  all    2.73    0.00    0.74   96.03    0.00    0.50    0.00    0.00    0.00    0.00
01:20:40 PM  all    2.00    0.00    0.75   97.01    0.00    0.25    0.00    0.00    0.00    0.00
01:20:41 PM  all    2.94    0.00    0.98   95.83    0.00    0.25    0.00    0.00    0.00    0.00
01:20:42 PM  all    3.70    0.00    0.49   95.80    0.00    0.00    0.00    0.00    0.00    0.00
01:20:43 PM  all    2.21    0.00    1.97   89.19    0.00    0.49    0.00    0.00    0.00    6.14
01:20:44 PM  all    1.50    0.00    0.75   41.75    0.00    0.25    0.00    0.00    0.00   55.75
01:20:45 PM  all    1.53    0.00    0.77   25.00    0.00    0.26    0.00    0.00    0.00   72.45
01:20:46 PM  all    2.00    0.00    1.75   23.44    0.00    0.25    0.00    0.00    0.00   72.57
01:20:47 PM  all    1.51    0.00    1.26   23.62    0.00    0.50    0.00    0.00    0.00   73.12
01:20:48 PM  all    1.77    0.00    1.52   23.54    0.00    0.00    0.00    0.00    0.00   73.16
01:20:49 PM  all    1.24    0.00    2.74   23.38    0.00    0.25    0.00    0.00    0.00   72.39
01:20:50 PM  all    2.24    0.00    1.50   23.44    0.00    0.25    0.00    0.00    0.00   72.57
01:20:51 PM  all    1.02    0.00    1.28   23.72    0.00    0.00    0.00    0.00    0.00   73.98
01:20:52 PM  all    2.01    0.00    1.26   23.62    0.00    0.00    0.00    0.00    0.00   73.12
01:20:53 PM  all    1.75    0.00    2.24   23.44    0.00    0.25    0.00    0.00    0.00   72.32
01:20:54 PM  all    1.76    0.00    1.76   23.68    0.00    0.00    0.00    0.00    0.00   72.80
01:20:55 PM  all    1.27    0.00    1.01   23.54    0.00    0.51    0.00    0.00    0.00   73.67
01:20:56 PM  all    1.01    0.00    2.03   23.80    0.00    0.00    0.00    0.00    0.00   73.16
01:20:57 PM  all    1.75    0.00    2.49   23.19    0.00    0.25    0.00    0.00    0.00   72.32
01:20:58 PM  all    1.51    0.00    1.51   23.62    0.00    0.00    0.00    0.00    0.00   73.37
01:20:59 PM  all    1.51    0.00    1.76   23.43    0.00    0.25    0.00    0.00    0.00   73.05
01:21:00 PM  all    2.72    0.00    2.47   23.21    0.00    0.25    0.00    0.00    0.00   71.36
01:21:01 PM  all    1.53    0.00    0.76   23.92    0.00    0.00    0.00    0.00    0.00   73.79
01:21:02 PM  all    1.50    0.00    2.01   23.56    0.00    0.00    0.00    0.00    0.00   72.93
01:21:03 PM  all    1.28    0.00    1.02   23.79    0.00    0.00    0.00    0.00    0.00   73.91
01:21:04 PM  all    1.25    0.00    2.01   23.56    0.00    0.25    0.00    0.00    0.00   72.93
01:21:05 PM  all    2.23    0.00    2.98   22.83    0.00    0.00    0.00    0.00    0.00   71.96
01:21:06 PM  all    2.02    0.00    1.52   23.23    0.00    0.25    0.00    0.00    0.00   72.98
01:21:07 PM  all    1.26    0.00    1.51   23.93    0.00    0.25    0.00    0.00    0.00   73.05
01:21:08 PM  all    1.02    0.00    1.02   23.72    0.00    0.00    0.00    0.00    0.00   74.23
01:21:09 PM  all    1.75    0.00    2.01   23.56    0.00    0.25    0.00    0.00    0.00   72.43
01:21:10 PM  all    1.75    0.00    2.00   23.44    0.00    0.25    0.00    0.00    0.00   72.57
01:21:11 PM  all    1.50    0.00    2.51   23.31    0.00    0.00    0.00    0.00    0.00   72.68
01:21:12 PM  all    2.48    0.00    2.23   23.02    0.00    0.25    0.00    0.00    0.00   72.03
01:21:13 PM  all    1.73    0.00    3.22   23.27    0.00    0.00    0.00    0.00    0.00   71.78
01:21:14 PM  all    2.02    0.00    1.26   23.68    0.00    0.00    0.00    0.00    0.00   73.05
01:21:15 PM  all    1.77    0.00    1.01   23.74    0.00    0.25    0.00    0.00    0.00   73.23
01:21:16 PM  all    1.52    0.00    1.27   23.54    0.00    0.00    0.00    0.00    0.00   73.67
01:21:17 PM  all    2.24    0.00    1.75   23.44    0.00    0.25    0.00    0.00    0.00   72.32
01:21:18 PM  all    0.51    0.00    1.02   24.11    0.00    0.25    0.00    0.00    0.00   74.11
01:21:19 PM  all    1.53    0.00    0.77   23.98    0.00    0.00    0.00    0.00    0.00   73.72
