Linux 5.15.0-173-generic (csb-bench-host-huawei) 	08/15/2026 	_x86_64_	(4 CPU)

10:12:31 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:12:32 PM  all    1.26    0.00    4.04    0.00    0.00    4.04    0.00    0.00    0.00   90.66
10:12:33 PM  all    0.00    0.00    4.28    0.00    0.00    4.03    0.00    0.00    0.00   91.69
10:12:34 PM  all    0.00    0.00    3.05    0.00    0.00    5.33    0.00    0.00    0.00   91.62
10:12:35 PM  all    0.00    0.00    3.78    0.00    0.00    4.03    0.00    0.00    0.00   92.19
10:12:36 PM  all    0.00    0.00    3.23    0.00    0.00    6.22    0.00    0.00    0.00   90.55
10:12:37 PM  all    0.00    0.00    3.81    0.00    0.00    3.81    0.00    0.00    0.00   92.39
10:12:38 PM  all    0.00    0.00    2.80    0.00    0.00    4.33    0.00    0.00    0.00   92.88
10:12:39 PM  all    0.00    0.00    3.54    0.00    0.00    4.55    0.00    0.00    0.00   91.92
10:12:40 PM  all    0.00    0.00    4.04    0.00    0.00    4.04    0.00    0.00    0.00   91.92
10:12:41 PM  all    0.00    0.00    3.03    0.00    0.00    5.05    0.00    0.00    0.00   91.92
10:12:42 PM  all    0.00    0.00    3.53    0.00    0.00    4.53    0.00    0.00    0.00   91.94
10:12:43 PM  all    0.00    0.00    4.01    0.00    0.00    4.51    0.00    0.00    0.00   91.48
10:12:44 PM  all    0.00    0.00    3.05    0.00    0.00    4.07    0.00    0.00    0.00   92.88
10:12:45 PM  all    0.00    0.00    3.29    0.00    0.00    3.80    0.00    0.00    0.00   92.91
10:12:46 PM  all    0.00    0.00    3.58    0.00    0.00    3.32    0.00    0.00    0.00   93.09
10:12:47 PM  all    0.00    0.00    3.57    0.00    0.00    5.10    0.00    0.00    0.00   91.33
10:12:48 PM  all    0.00    0.00    4.06    0.00    0.00    4.06    0.00    0.00    0.00   91.88
10:12:49 PM  all    0.00    0.00    3.52    0.00    0.00    4.52    0.00    0.00    0.00   91.96
10:12:50 PM  all    0.25    0.00    3.04    0.00    0.00    4.81    0.00    0.00    0.00   91.90
10:12:51 PM  all    0.00    0.00    3.75    0.00    0.00    4.75    0.00    0.00    0.00   91.50
10:12:52 PM  all    0.00    0.00    3.28    0.00    0.00    4.55    0.00    0.00    0.00   92.17
10:12:53 PM  all    0.00    0.00    3.28    0.00    0.00    4.55    0.00    0.00    0.00   92.17
10:12:54 PM  all    0.00    0.00    4.03    0.00    0.00    4.28    0.00    0.00    0.00   91.69
10:12:55 PM  all    0.00    0.00    4.05    0.00    0.00    3.29    0.00    0.00    0.00   92.66
10:12:56 PM  all    0.00    0.00    4.34    0.00    0.00    3.06    0.00    0.00    0.00   92.60
10:12:57 PM  all    0.00    0.00    3.27    0.00    0.00    5.03    0.00    0.00    0.00   91.71
10:12:58 PM  all    0.00    0.00    3.06    0.00    0.00    4.08    0.00    0.00    0.00   92.86
10:12:59 PM  all    0.00    0.00    4.46    0.00    0.00    4.95    0.00    0.00    0.00   90.59
10:13:00 PM  all    0.00    0.00    3.02    0.00    0.00    5.54    0.00    0.00    0.00   91.44
10:13:01 PM  all    0.00    0.00    3.32    0.00    0.00    3.32    0.00    0.00    0.00   93.37
10:13:02 PM  all    0.00    0.00    3.79    0.00    0.00    5.05    0.00    0.00    0.00   91.16
10:13:03 PM  all    0.25    0.00    3.05    0.00    0.00    4.07    0.00    0.00    0.00   92.62
10:13:04 PM  all    0.00    0.00    3.84    0.00    0.00    3.58    0.00    0.00    0.00   92.58
10:13:05 PM  all    0.00    0.00    3.51    0.00    0.00    3.51    0.00    0.00    0.00   92.98
10:13:06 PM  all    0.25    0.00    4.25    0.00    0.00    6.00    0.00    0.00    0.00   89.50
10:13:07 PM  all    0.25    0.00    3.26    0.00    0.00    5.76    0.00    0.00    0.00   90.73
10:13:08 PM  all    0.00    0.00    3.54    0.00    0.00    3.04    0.00    0.00    0.00   93.42
10:13:09 PM  all    0.00    0.00    4.08    0.00    0.00    4.59    0.00    0.00    0.00   91.33
10:13:10 PM  all    1.00    0.00    4.75    2.00    0.00    5.75    0.00    0.00    0.00   86.50
10:13:11 PM  all   12.41    0.00    4.05    7.34    0.00    4.81    0.00    0.00    0.00   71.39
10:13:12 PM  all    0.00    0.00    3.24    0.00    0.00    5.99    0.00    0.00    0.00   90.77
10:13:13 PM  all    0.25    0.00    3.28    0.00    0.00    3.28    0.00    0.00    0.00   93.18
10:13:14 PM  all    0.00    0.00    3.34    0.00    0.00    3.60    0.00    0.00    0.00   93.06
10:13:15 PM  all    0.25    0.00    3.23    0.25    0.00    6.20    0.00    0.00    0.00   90.07
10:13:16 PM  all    0.00    0.00    3.06    0.00    0.00    4.59    0.00    0.00    0.00   92.35
10:13:17 PM  all    0.00    0.00    3.79    0.00    0.00    4.04    0.00    0.00    0.00   92.17
10:13:18 PM  all    0.00    0.00    4.03    0.00    0.00    4.53    0.00    0.00    0.00   91.44
10:13:19 PM  all    0.00    0.00    3.55    0.00    0.00    5.33    0.00    0.00    0.00   91.12
10:13:20 PM  all    0.50    0.00    3.49    0.00    0.00    4.99    0.00    0.00    0.00   91.02
10:13:21 PM  all    0.25    0.00    3.76    0.00    0.00    4.51    0.00    0.00    0.00   91.48
10:13:22 PM  all    0.25    0.00    2.78    0.00    0.00    3.54    0.00    0.00    0.00   93.43
10:13:23 PM  all    0.00    0.00    4.01    0.00    0.00    6.02    0.00    0.00    0.00   89.97
10:13:24 PM  all    0.00    0.00    3.56    0.00    0.00    3.56    0.00    0.00    0.00   92.88
10:13:25 PM  all    0.00    0.00    3.27    0.00    0.00    4.52    0.00    0.00    0.00   92.21
10:13:26 PM  all    0.00    0.00    3.05    0.00    0.00    4.58    0.00    0.00    0.00   92.37
10:13:27 PM  all    0.00    0.00    3.33    0.00    0.00    2.56    0.00    0.00    0.00   94.10
10:13:28 PM  all    0.00    0.00    2.78    0.00    0.00    4.55    0.00    0.00    0.00   92.68
10:13:29 PM  all    0.00    0.00    2.81    0.00    0.00    3.32    0.00    0.00    0.00   93.88
10:13:30 PM  all    0.25    0.00    2.77    0.00    0.00    4.28    0.00    0.00    0.00   92.70
10:13:31 PM  all    0.00    0.00    3.02    0.00    0.00    6.30    0.00    0.00    0.00   90.68
10:13:32 PM  all    0.00    0.00    2.78    0.00    0.00    3.29    0.00    0.00    0.00   93.92
10:13:33 PM  all    0.00    0.00    3.79    0.00    0.00    5.05    0.00    0.00    0.00   91.16
10:13:34 PM  all    0.00    0.00    2.82    0.00    0.00    3.08    0.00    0.00    0.00   94.10
10:13:35 PM  all    0.25    0.00    4.27    0.00    0.00    4.77    0.00    0.00    0.00   90.70
10:13:36 PM  all    0.00    0.00    3.75    0.00    0.00    3.75    0.00    0.00    0.00   92.50
10:13:37 PM  all    0.00    0.00    3.75    0.00    0.00    4.50    0.00    0.00    0.00   91.75
10:13:38 PM  all    0.00    0.00    2.77    0.00    0.00    6.05    0.00    0.00    0.00   91.18
10:13:39 PM  all    0.00    0.00    3.28    0.00    0.00    3.54    0.00    0.00    0.00   93.18
10:13:40 PM  all    0.00    0.00    3.05    0.00    0.00    3.31    0.00    0.00    0.00   93.64
10:13:41 PM  all    0.25    0.00    3.54    0.00    0.00    4.56    0.00    0.00    0.00   91.65
10:13:42 PM  all    0.00    0.00    3.25    0.00    0.00    5.25    0.00    0.00    0.00   91.50
10:13:43 PM  all    0.00    0.00    4.50    0.00    0.00    4.50    0.00    0.00    0.00   91.00
10:13:44 PM  all    0.00    0.00    2.54    0.00    0.00    4.06    0.00    0.00    0.00   93.40
10:13:45 PM  all    1.01    0.00    4.30    0.00    0.00    5.06    0.00    0.00    0.00   89.62
10:13:46 PM  all    0.00    0.00    4.00    0.00    0.00    5.00    0.00    0.00    0.00   91.00
10:13:47 PM  all    0.00    0.00    3.78    0.00    0.00    4.79    0.00    0.00    0.00   91.44
10:13:48 PM  all    0.25    0.00    3.05    0.00    0.00    4.06    0.00    0.00    0.00   92.64
10:13:49 PM  all    0.00    0.00    3.03    0.00    0.00    4.29    0.00    0.00    0.00   92.68
10:13:50 PM  all    0.00    0.00    4.29    0.00    0.00    4.80    0.00    0.00    0.00   90.91
10:13:51 PM  all    0.25    0.00    2.27    0.00    0.00    4.55    0.00    0.00    0.00   92.93
10:13:52 PM  all    0.00    0.00    4.21    0.00    0.00    5.45    0.00    0.00    0.00   90.35
10:13:53 PM  all    0.25    0.00    2.28    0.00    0.00    4.82    0.00    0.00    0.00   92.64
10:13:54 PM  all    0.00    0.00    3.30    0.00    0.00    4.06    0.00    0.00    0.00   92.64
10:13:55 PM  all    0.25    0.00    4.50    0.00    0.00    4.50    0.00    0.00    0.00   90.75
10:13:56 PM  all    0.00    0.00    4.26    0.00    0.00    4.01    0.00    0.00    0.00   91.73
10:13:57 PM  all    0.00    0.00    3.76    0.00    0.00    4.76    0.00    0.00    0.00   91.48
10:13:58 PM  all    0.00    0.00    2.77    0.00    0.00    5.29    0.00    0.00    0.00   91.94
10:13:59 PM  all    0.00    0.00    2.30    0.00    0.00    4.86    0.00    0.00    0.00   92.84
10:14:00 PM  all    0.25    0.00    4.50    0.00    0.00    4.75    0.00    0.00    0.00   90.50
10:14:01 PM  all    0.00    0.00    3.03    0.00    0.00    4.55    0.00    0.00    0.00   92.42
10:14:02 PM  all    0.00    0.00    3.04    0.25    0.00    5.32    0.00    0.00    0.00   91.39
10:14:03 PM  all    0.00    0.00    3.07    0.00    0.00    3.84    0.00    0.00    0.00   93.09
10:14:04 PM  all    0.00    0.00    4.01    0.00    0.00    4.26    0.00    0.00    0.00   91.73
10:14:05 PM  all    0.00    0.00    2.78    0.00    0.00    5.82    0.00    0.00    0.00   91.39
10:14:06 PM  all    0.00    0.00    3.52    0.00    0.00    4.52    0.00    0.00    0.00   91.96
10:14:07 PM  all    0.00    0.00    3.61    0.00    0.00    3.35    0.00    0.00    0.00   93.04
10:14:08 PM  all    0.00    0.00    4.98    0.00    0.00    5.97    0.00    0.00    0.00   89.05
10:14:09 PM  all    0.25    0.00    4.00    0.00    0.00    5.00    0.00    0.00    0.00   90.75
10:14:10 PM  all    0.77    0.00    3.58    0.00    0.00    4.09    0.00    0.00    0.00   91.56
10:14:11 PM  all    0.00    0.00    3.59    0.00    0.00    2.82    0.00    0.00    0.00   93.59
10:14:12 PM  all    0.00    0.00    3.07    0.00    0.00    3.58    0.00    0.00    0.00   93.35
10:14:13 PM  all    0.00    0.00    3.50    0.00    0.00    6.00    0.00    0.00    0.00   90.50
10:14:14 PM  all    0.00    0.00    3.00    0.00    0.00    5.00    0.00    0.00    0.00   92.00
10:14:15 PM  all    0.00    0.00    4.01    0.00    0.00    4.76    0.00    0.00    0.00   91.23
10:14:16 PM  all    0.00    0.00    3.02    0.00    0.00    4.53    0.00    0.00    0.00   92.44
10:14:17 PM  all    0.00    0.00    4.52    0.00    0.00    4.27    0.00    0.00    0.00   91.21
10:14:18 PM  all    0.00    0.00    2.78    0.00    0.00    4.55    0.00    0.00    0.00   92.68
10:14:19 PM  all    0.00    0.00    4.50    0.00    0.00    5.00    0.00    0.00    0.00   90.50
10:14:20 PM  all    0.00    0.00    3.79    0.00    0.00    4.80    0.00    0.00    0.00   91.41
10:14:21 PM  all    0.00    0.00    4.52    0.00    0.00    4.52    0.00    0.00    0.00   90.95
10:14:22 PM  all    0.00    0.00    3.57    0.00    0.00    3.57    0.00    0.00    0.00   92.86
10:14:23 PM  all    0.00    0.00    3.79    0.00    0.00    4.55    0.00    0.00    0.00   91.67
10:14:24 PM  all    0.25    0.00    3.54    0.00    0.00    4.04    0.00    0.00    0.00   92.17
10:14:25 PM  all    0.25    0.00    3.51    0.00    0.00    5.26    0.00    0.00    0.00   90.98
10:14:26 PM  all    0.00    0.00    3.02    0.00    0.00    5.28    0.00    0.00    0.00   91.71
10:14:27 PM  all    0.00    0.00    3.77    0.25    0.00    5.03    0.00    0.00    0.00   90.95
10:14:28 PM  all    0.00    0.00    3.78    0.00    0.00    4.28    0.00    0.00    0.00   91.94
10:14:29 PM  all    0.00    0.00    3.77    0.00    0.00    4.52    0.00    0.00    0.00   91.71
10:14:30 PM  all    0.00    0.00    3.78    0.00    0.00    4.28    0.00    0.00    0.00   91.94
10:14:31 PM  all    0.00    0.00    2.51    0.00    0.00    6.03    0.00    0.00    0.00   91.46
10:14:32 PM  all    0.00    0.00    3.78    0.00    0.00    4.03    0.00    0.00    0.00   92.19
10:14:33 PM  all    0.00    0.00    3.33    0.00    0.00    2.56    0.00    0.00    0.00   94.10
10:14:34 PM  all    0.00    0.00    3.26    0.00    0.00    5.76    0.00    0.00    0.00   90.98
10:14:35 PM  all    0.00    0.00    4.03    0.00    0.00    5.54    0.00    0.00    0.00   90.43
10:14:36 PM  all    0.00    0.00    3.26    0.00    0.00    5.01    0.00    0.00    0.00   91.73
10:14:37 PM  all    0.00    0.00    4.07    0.00    0.00    3.05    0.00    0.00    0.00   92.88
10:14:38 PM  all    0.00    0.00    4.04    0.00    0.00    5.05    0.00    0.00    0.00   90.91
10:14:39 PM  all    0.00    0.00    3.02    0.00    0.00    5.04    0.00    0.00    0.00   91.94
10:14:40 PM  all    0.00    0.00    3.26    0.00    0.00    5.01    0.00    0.00    0.00   91.73
10:14:41 PM  all    0.00    0.00    4.55    0.00    0.00    3.79    0.00    0.00    0.00   91.67
10:14:42 PM  all    0.00    0.00    4.74    0.00    0.00    5.49    0.00    0.00    0.00   89.78
10:14:43 PM  all    0.00    0.00    2.02    0.00    0.00    4.80    0.00    0.00    0.00   93.18
10:14:44 PM  all    0.00    0.00    4.52    0.00    0.00    4.52    0.00    0.00    0.00   90.95
10:14:45 PM  all    0.00    0.00    3.06    0.00    0.00    3.57    0.00    0.00    0.00   93.37
10:14:46 PM  all    0.25    0.00    3.78    0.00    0.00    3.78    0.00    0.00    0.00   92.19
10:14:47 PM  all    0.00    0.00    3.27    0.00    0.00    5.29    0.00    0.00    0.00   91.44
10:14:48 PM  all    0.00    0.00    3.82    0.00    0.00    4.07    0.00    0.00    0.00   92.11
10:14:49 PM  all    0.25    0.00    2.78    0.00    0.00    4.56    0.00    0.00    0.00   92.41
10:14:50 PM  all    0.00    0.00    3.29    0.00    0.00    4.05    0.00    0.00    0.00   92.66
10:14:51 PM  all    0.00    0.00    3.26    0.00    0.00    5.01    0.00    0.00    0.00   91.73
10:14:52 PM  all    0.00    0.00    3.51    0.00    0.00    5.01    0.00    0.00    0.00   91.48
10:14:53 PM  all    0.00    0.00    3.05    0.00    0.00    4.31    0.00    0.00    0.00   92.64
10:14:54 PM  all    0.25    0.00    3.78    0.00    0.00    3.27    0.00    0.00    0.00   92.70
10:14:55 PM  all    0.00    0.00    2.80    0.00    0.00    4.58    0.00    0.00    0.00   92.62
10:14:56 PM  all    0.00    0.00    3.49    0.00    0.00    5.49    0.00    0.00    0.00   91.02
10:14:57 PM  all    0.00    0.00    3.29    0.00    0.00    4.30    0.00    0.00    0.00   92.41
10:14:58 PM  all    0.00    0.00    4.22    0.25    0.00    5.46    0.00    0.00    0.00   90.07
10:14:59 PM  all    0.25    0.00    1.77    0.00    0.00    5.81    0.00    0.00    0.00   92.17
10:15:00 PM  all    0.00    0.00    3.30    0.00    0.00    4.82    0.00    0.00    0.00   91.88
10:15:01 PM  all    0.50    0.00    2.74    2.99    0.00    5.74    0.00    0.00    0.00   88.03
10:15:02 PM  all    0.00    0.00    2.81    0.00    0.00    3.83    0.00    0.00    0.00   93.37
10:15:03 PM  all    0.00    0.00    2.03    0.00    0.00    5.57    0.00    0.00    0.00   92.41
10:15:04 PM  all    0.00    0.00    3.80    0.00    0.00    3.80    0.00    0.00    0.00   92.41
10:15:05 PM  all    0.00    0.00    3.76    0.00    0.00    5.51    0.00    0.00    0.00   90.73
10:15:06 PM  all    0.00    0.00    3.76    0.00    0.00    4.51    0.00    0.00    0.00   91.73
10:15:07 PM  all    0.00    0.00    4.99    0.00    0.00    4.24    0.00    0.00    0.00   90.77
10:15:08 PM  all    0.00    0.00    3.77    0.00    0.00    5.03    0.00    0.00    0.00   91.21
10:15:09 PM  all    0.00    0.00    3.29    0.00    0.00    4.05    0.00    0.00    0.00   92.66
10:15:10 PM  all    0.77    0.00    3.85    0.00    0.00    3.59    0.00    0.00    0.00   91.79
10:15:11 PM  all    0.00    0.00    2.54    0.00    0.00    4.06    0.00    0.00    0.00   93.40
10:15:12 PM  all    0.00    0.00    3.74    0.00    0.00    4.99    0.00    0.00    0.00   91.27
10:15:13 PM  all    0.00    0.00    3.52    0.00    0.00    4.52    0.00    0.00    0.00   91.96
10:15:14 PM  all    0.00    0.00    4.07    0.00    0.00    3.31    0.00    0.00    0.00   92.62
10:15:15 PM  all    0.50    0.00    3.51    0.00    0.00    5.01    0.00    0.00    0.00   90.98
10:15:16 PM  all    0.00    0.00    3.76    0.00    0.00    5.26    0.00    0.00    0.00   90.98
10:15:17 PM  all    0.00    0.00    3.27    0.00    0.00    5.03    0.00    0.00    0.00   91.71
10:15:18 PM  all    0.00    0.00    3.04    0.00    0.00    4.56    0.00    0.00    0.00   92.41
10:15:19 PM  all    0.00    0.00    5.01    0.00    0.00    4.76    0.00    0.00    0.00   90.23
10:15:20 PM  all    0.00    0.00    4.74    0.00    0.00    4.74    0.00    0.00    0.00   90.52
10:15:21 PM  all    0.00    0.00    2.79    0.00    0.00    4.06    0.00    0.00    0.00   93.15
10:15:22 PM  all    0.00    0.00    3.49    0.00    0.00    5.24    0.00    0.00    0.00   91.27
10:15:23 PM  all    0.00    0.00    5.03    0.00    0.00    4.52    0.00    0.00    0.00   90.45
10:15:24 PM  all    0.00    0.00    3.75    0.00    0.00    6.00    0.00    0.00    0.00   90.25
10:15:25 PM  all    0.00    0.00    3.48    0.00    0.00    5.22    0.00    0.00    0.00   91.29
10:15:26 PM  all    0.00    0.00    3.79    0.00    0.00    4.29    0.00    0.00    0.00   91.92
10:15:27 PM  all    0.00    0.00    2.27    0.00    0.00    5.81    0.00    0.00    0.00   91.92
10:15:28 PM  all    0.00    0.00    3.54    0.00    0.00    4.05    0.00    0.00    0.00   92.41
10:15:29 PM  all    0.00    0.00    2.78    0.00    0.00    4.55    0.00    0.00    0.00   92.68
10:15:30 PM  all    0.25    0.00    3.27    0.00    0.00    5.53    0.00    0.00    0.00   90.95
10:15:31 PM  all    0.25    0.00    3.78    0.25    0.00    4.28    0.00    0.00    0.00   91.44
10:15:32 PM  all    0.00    0.00    4.02    0.00    0.00    4.52    0.00    0.00    0.00   91.46
10:15:33 PM  all    0.00    0.00    3.82    0.00    0.00    3.05    0.00    0.00    0.00   93.13
10:15:34 PM  all    0.00    0.00    3.06    0.00    0.00    4.08    0.00    0.00    0.00   92.86
