Linux 5.15.0-173-generic (csb-bench-host-huawei) 	08/15/2026 	_x86_64_	(4 CPU)

10:35:20 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:35:21 PM  all    1.51    0.00    2.01   94.47    0.00    0.00    0.00    0.00    0.00    2.01
10:35:22 PM  all    0.00    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00
10:35:23 PM  all    0.25    0.00    0.00   99.75    0.00    0.00    0.00    0.00    0.00    0.00
10:35:24 PM  all    0.00    0.00    0.74   99.01    0.00    0.25    0.00    0.00    0.00    0.00
10:35:25 PM  all    0.00    0.00    0.25   99.75    0.00    0.00    0.00    0.00    0.00    0.00
10:35:26 PM  all    0.00    0.00    0.25   94.99    0.00    0.00    0.00    0.00    0.00    4.76
10:35:27 PM  all    0.00    0.00    0.25   79.50    0.00    0.00    0.00    0.00    0.00   20.25
10:35:28 PM  all    0.25    0.00    0.00   98.50    0.00    0.00    0.00    0.00    0.00    1.25
10:35:29 PM  all    0.00    0.00    0.50   99.50    0.00    0.00    0.00    0.00    0.00    0.00
10:35:30 PM  all    0.25    0.00    0.25   99.50    0.00    0.00    0.00    0.00    0.00    0.00
10:35:31 PM  all    0.00    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00
10:35:32 PM  all    0.00    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00
10:35:33 PM  all    0.00    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00
10:35:34 PM  all    0.25    0.00    0.50   96.51    0.00    0.00    0.00    0.00    0.00    2.74
10:35:35 PM  all    0.00    0.00    0.00   77.89    0.00    0.00    0.00    0.00    0.00   22.11
10:35:36 PM  all    0.00    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00
10:35:37 PM  all    0.00    0.00    0.50   99.50    0.00    0.00    0.00    0.00    0.00    0.00
10:35:38 PM  all    0.00    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00
10:35:39 PM  all    0.00    0.00    0.25   99.75    0.00    0.00    0.00    0.00    0.00    0.00
10:35:40 PM  all    0.00    0.00    0.00   95.49    0.00    0.00    0.00    0.00    0.00    4.51
10:35:41 PM  all    0.00    0.00    0.00   77.75    0.00    0.00    0.00    0.00    0.00   22.25
10:35:42 PM  all    0.00    0.00    0.75   96.24    0.00    0.00    0.00    0.00    0.00    3.01
10:35:43 PM  all    0.00    0.00    0.00   80.20    0.00    0.00    0.00    0.00    0.00   19.80
10:35:44 PM  all    0.00    0.00    0.00   98.00    0.00    0.00    0.00    0.00    0.00    2.00
10:35:45 PM  all    0.00    0.00    0.00   77.19    0.00    0.00    0.00    0.00    0.00   22.81
10:35:46 PM  all    0.00    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00
10:35:47 PM  all    0.00    0.00    0.25   99.75    0.00    0.00    0.00    0.00    0.00    0.00
10:35:48 PM  all    0.00    0.00    0.25   99.75    0.00    0.00    0.00    0.00    0.00    0.00
10:35:49 PM  all    0.51    0.00    1.01   97.22    0.00    0.00    0.00    0.00    0.00    1.26
10:35:50 PM  all    0.25    0.00    0.00   74.81    0.00    0.00    0.00    0.00    0.00   24.94
10:35:51 PM  all    0.25    0.00    0.00   79.50    0.00    0.00    0.00    0.00    0.00   20.25
10:35:52 PM  all    0.25    0.00    0.25   96.75    0.00    0.00    0.00    0.00    0.00    2.75
10:35:53 PM  all    0.00    0.00    0.25   78.50    0.00    0.00    0.00    0.00    0.00   21.25
10:35:54 PM  all    0.00    0.00    0.25   99.75    0.00    0.00    0.00    0.00    0.00    0.00
10:35:55 PM  all    0.00    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00
10:35:56 PM  all    0.00    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00
10:35:57 PM  all    0.00    0.00    0.74   96.53    0.00    0.00    0.00    0.00    0.00    2.73
10:35:58 PM  all    0.00    0.00    0.25   75.63    0.00    0.00    0.00    0.00    0.00   24.12
10:35:59 PM  all    0.00    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00
10:36:00 PM  all    0.00    0.00    0.00   97.50    0.00    0.00    0.00    0.00    0.00    2.50
10:36:01 PM  all    0.00    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00
10:36:02 PM  all    0.25    0.00    0.25   99.50    0.00    0.00    0.00    0.00    0.00    0.00
10:36:03 PM  all    0.00    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00
10:36:04 PM  all    0.00    0.00    0.25   97.51    0.00    0.00    0.00    0.00    0.00    2.24
10:36:05 PM  all    0.00    0.00    0.25   79.45    0.00    0.00    0.00    0.00    0.00   20.30
10:36:06 PM  all    0.25    0.00    0.00   96.74    0.00    0.00    0.00    0.00    0.00    3.01
10:36:07 PM  all    0.00    0.00    0.25   99.75    0.00    0.00    0.00    0.00    0.00    0.00
10:36:08 PM  all    0.00    0.00    0.50   99.50    0.00    0.00    0.00    0.00    0.00    0.00
10:36:09 PM  all    0.00    0.00    0.50   97.01    0.00    0.00    0.00    0.00    0.00    2.49
10:36:10 PM  all    0.00    0.00    0.00   77.83    0.00    0.00    0.00    0.00    0.00   22.17
10:36:11 PM  all    1.25    0.00    0.50   96.75    0.00    0.00    0.00    0.00    0.00    1.50
10:36:12 PM  all    0.00    0.00    0.25   76.75    0.00    0.00    0.00    0.00    0.00   23.00
10:36:13 PM  all    0.00    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00
10:36:14 PM  all    0.00    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00
10:36:15 PM  all    0.00    0.00    0.25   96.74    0.00    0.00    0.00    0.00    0.00    3.01
10:36:16 PM  all    0.25    0.00    0.00   76.75    0.00    0.00    0.00    0.00    0.00   23.00
10:36:17 PM  all    0.00    0.00    0.00   79.45    0.00    0.00    0.00    0.00    0.00   20.55
10:36:18 PM  all    0.00    0.00    0.00   97.24    0.00    0.00    0.00    0.00    0.00    2.76
10:36:19 PM  all    0.00    0.00    0.00   79.15    0.00    0.00    0.00    0.00    0.00   20.85
10:36:20 PM  all    0.00    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00
10:36:21 PM  all    0.00    0.00    0.50   99.50    0.00    0.00    0.00    0.00    0.00    0.00
10:36:22 PM  all    0.00    0.00    0.25   98.00    0.00    0.00    0.00    0.00    0.00    1.75
10:36:23 PM  all    0.00    0.00    0.00   76.88    0.00    0.00    0.00    0.00    0.00   23.12
10:36:24 PM  all    0.00    0.00    0.00   96.99    0.00    0.00    0.00    0.00    0.00    3.01
10:36:25 PM  all    0.00    0.00    0.25   79.00    0.00    0.00    0.00    0.00    0.00   20.75
10:36:26 PM  all    0.00    0.00    0.25   99.75    0.00    0.00    0.00    0.00    0.00    0.00
10:36:27 PM  all    0.00    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00
10:36:28 PM  all    0.25    0.00    0.74   99.01    0.00    0.00    0.00    0.00    0.00    0.00
10:36:29 PM  all    0.25    0.00    0.25   99.50    0.00    0.00    0.00    0.00    0.00    0.00
10:36:30 PM  all    0.00    0.00    0.25   96.49    0.00    0.00    0.00    0.00    0.00    3.26
10:36:31 PM  all    0.00    0.00    0.00   74.94    0.00    0.00    0.00    0.00    0.00   25.06
10:36:32 PM  all    0.00    0.00    0.00   75.19    0.00    0.00    0.00    0.00    0.00   24.81
10:36:33 PM  all    0.00    0.00    0.00   74.87    0.00    0.00    0.00    0.00    0.00   25.13
10:36:34 PM  all    0.00    0.00    0.25   78.25    0.00    0.00    0.00    0.00    0.00   21.50
10:36:35 PM  all    0.00    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00
10:36:36 PM  all    0.00    0.00    0.25   98.50    0.00    0.00    0.00    0.00    0.00    1.25
10:36:37 PM  all    0.00    0.00    0.25   76.19    0.00    0.00    0.00    0.00    0.00   23.56
10:36:38 PM  all    0.00    0.00    0.50   96.77    0.00    0.00    0.00    0.00    0.00    2.74
10:36:39 PM  all    0.00    0.00    0.00   95.98    0.00    0.00    0.00    0.00    0.00    4.02
10:36:40 PM  all    0.00    0.00    0.25   79.25    0.00    0.00    0.00    0.00    0.00   20.50
10:36:41 PM  all    0.00    0.00    0.25   99.75    0.00    0.00    0.00    0.00    0.00    0.00
10:36:42 PM  all    0.25    0.00    0.25   97.50    0.00    0.00    0.00    0.00    0.00    2.00
10:36:43 PM  all    0.00    0.00    0.00   99.75    0.00    0.25    0.00    0.00    0.00    0.00
10:36:44 PM  all    0.00    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00
10:36:45 PM  all    0.00    0.00    0.25   99.75    0.00    0.00    0.00    0.00    0.00    0.00
10:36:46 PM  all    0.00    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00
10:36:47 PM  all    0.00    0.00    0.25   99.75    0.00    0.00    0.00    0.00    0.00    0.00
10:36:48 PM  all    0.00    0.00    0.50   96.01    0.00    0.00    0.00    0.00    0.00    3.49
10:36:49 PM  all    0.00    0.00    0.25   78.75    0.00    0.00    0.00    0.00    0.00   21.00
10:36:50 PM  all    0.25    0.00    0.00   96.98    0.00    0.00    0.00    0.00    0.00    2.76
10:36:51 PM  all    0.00    0.00    0.25   99.00    0.00    0.00    0.00    0.00    0.00    0.75
10:36:52 PM  all    0.25    0.00    0.00   99.75    0.00    0.00    0.00    0.00    0.00    0.00
10:36:53 PM  all    0.00    0.00    0.25   99.75    0.00    0.00    0.00    0.00    0.00    0.00
10:36:54 PM  all    0.00    0.00    0.25   97.99    0.00    0.00    0.00    0.00    0.00    1.75
10:36:55 PM  all    0.00    0.00    0.25   76.25    0.00    0.00    0.00    0.00    0.00   23.50
10:36:56 PM  all    0.00    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00
10:36:57 PM  all    0.00    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00
10:36:58 PM  all    0.25    0.00    0.25   98.01    0.00    0.00    0.00    0.00    0.00    1.49
10:36:59 PM  all    0.00    0.00    0.25   78.64    0.00    0.00    0.00    0.00    0.00   21.11
10:37:00 PM  all    0.00    0.00    0.00   98.50    0.00    0.00    0.00    0.00    0.00    1.50
10:37:01 PM  all    0.00    0.00    0.50   78.05    0.00    0.00    0.00    0.00    0.00   21.45
10:37:02 PM  all    0.00    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00
10:37:03 PM  all    0.00    0.00    0.50   97.76    0.00    0.00    0.00    0.00    0.00    1.75
10:37:04 PM  all    0.00    0.00    0.00   78.64    0.00    0.00    0.00    0.00    0.00   21.36
10:37:05 PM  all    0.00    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00
10:37:06 PM  all    0.00    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00
10:37:07 PM  all    0.00    0.00    0.25   99.75    0.00    0.00    0.00    0.00    0.00    0.00
10:37:08 PM  all    0.00    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00
10:37:09 PM  all    0.25    0.00    0.25   98.50    0.00    0.00    0.00    0.00    0.00    1.00
10:37:10 PM  all    0.00    0.00    0.25   99.75    0.00    0.00    0.00    0.00    0.00    0.00
10:37:11 PM  all    0.75    0.00    0.75   96.48    0.00    0.00    0.00    0.00    0.00    2.01
10:37:12 PM  all    0.00    0.00    0.25   76.56    0.00    0.00    0.00    0.00    0.00   23.19
10:37:13 PM  all    0.00    0.00    0.50   99.50    0.00    0.00    0.00    0.00    0.00    0.00
10:37:14 PM  all    0.00    0.00    0.25   97.00    0.00    0.00    0.00    0.00    0.00    2.75
10:37:15 PM  all    0.00    0.00    0.00   77.64    0.00    0.00    0.00    0.00    0.00   22.36
10:37:16 PM  all    0.00    0.00    0.25   99.75    0.00    0.00    0.00    0.00    0.00    0.00
10:37:17 PM  all    0.00    0.00    0.25   96.99    0.00    0.00    0.00    0.00    0.00    2.76
10:37:18 PM  all    0.25    0.00    0.00    1.50    0.00    0.00    0.00    0.00    0.00   98.25
10:37:19 PM  all    0.00    0.00    0.25    1.25    0.00    0.00    0.00    0.00    0.00   98.50
10:37:20 PM  all    0.25    0.00    0.25    1.24    0.00    0.25    0.00    0.00    0.00   98.01
