Linux 5.15.0-173-generic (csb-bench-host-huawei) 	08/18/2026 	_x86_64_	(4 CPU)

03:58:15 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:58:16 AM  all    0.50    0.00    1.25    0.00    0.00    0.75    0.00    0.00    0.00   97.51
03:58:17 AM  all    0.00    0.00    1.00    0.00    0.00    1.00    0.00    0.00    0.00   97.99
03:58:18 AM  all    0.00    0.00    1.00    0.00    0.00    1.25    0.00    0.00    0.00   97.75
03:58:19 AM  all    0.00    0.00    1.00    0.00    0.00    1.50    0.00    0.00    0.00   97.49
03:58:20 AM  all    0.99    0.00    0.74    0.00    0.00    0.74    0.00    0.00    0.00   97.52
03:58:21 AM  all    0.25    0.00    1.50    0.00    0.00    0.75    0.00    0.00    0.00   97.50
03:58:22 AM  all    0.75    0.00    1.00    0.25    0.00    0.25    0.00    0.00    0.00   97.76
03:58:23 AM  all    0.50    0.00    1.01    0.00    0.00    0.50    0.00    0.00    0.00   97.98
03:58:24 AM  all    0.00    0.00    1.01    0.00    0.00    0.50    0.00    0.00    0.00   98.49
03:58:25 AM  all    0.25    0.00    1.00    0.00    0.00    1.25    0.00    0.00    0.00   97.50
03:58:26 AM  all    0.25    0.00    0.25    0.00    0.00    0.76    0.00    0.00    0.00   98.74
03:58:27 AM  all    0.50    0.00    1.50    0.00    0.00    0.00    0.00    0.00    0.00   97.99
03:58:28 AM  all    0.50    0.00    0.75    0.00    0.00    0.50    0.00    0.00    0.00   98.24
03:58:29 AM  all    0.75    0.00    1.00    0.00    0.00    0.25    0.00    0.00    0.00   97.99
03:58:30 AM  all    0.00    0.00    0.76    0.00    0.00    1.01    0.00    0.00    0.00   98.24
03:58:31 AM  all    0.50    0.00    1.25    0.00    0.00    0.75    0.00    0.00    0.00   97.50
03:58:32 AM  all    0.75    0.00    1.25    0.00    0.00    1.00    0.00    0.00    0.00   97.01
03:58:33 AM  all    0.50    0.00    1.01    0.00    0.00    0.25    0.00    0.00    0.00   98.24
03:58:34 AM  all    0.49    0.00    1.48    0.00    0.00    1.48    0.00    0.00    0.00   96.55
03:58:35 AM  all    0.25    0.00    1.75    0.00    0.00    0.00    0.00    0.00    0.00   97.99
03:58:36 AM  all    0.25    0.00    0.75    0.00    0.00    1.00    0.00    0.00    0.00   97.99
03:58:37 AM  all    0.00    0.00    0.76    0.00    0.00    1.01    0.00    0.00    0.00   98.23
03:58:38 AM  all    0.25    0.00    1.00    0.00    0.00    0.25    0.00    0.00    0.00   98.50
03:58:39 AM  all    0.25    0.00    1.50    0.00    0.00    1.25    0.00    0.00    0.00   97.01
03:58:40 AM  all    0.00    0.00    1.01    0.00    0.00    0.51    0.00    0.00    0.00   98.48
03:58:41 AM  all    0.00    0.00    1.01    0.00    0.00    0.75    0.00    0.00    0.00   98.24
03:58:42 AM  all    0.25    0.00    1.00    0.25    0.00    0.75    0.00    0.00    0.00   97.75
03:58:43 AM  all    0.50    0.00    0.75    0.00    0.00    1.49    0.00    0.00    0.00   97.26
03:58:44 AM  all    0.00    0.00    0.50    0.00    0.00    1.01    0.00    0.00    0.00   98.49
03:58:45 AM  all    0.00    0.00    1.26    0.00    0.00    0.00    0.00    0.00    0.00   98.74
03:58:46 AM  all    0.00    0.00    0.51    0.00    0.00    0.76    0.00    0.00    0.00   98.74
03:58:47 AM  all    0.00    0.00    4.69    0.00    0.00    5.93    0.00    0.00    0.00   89.38
03:58:48 AM  all    0.49    0.00    4.44    0.00    0.00    6.67    0.00    0.00    0.00   88.40
03:58:49 AM  all    0.00    0.00    3.84    0.00    0.00    5.37    0.00    0.00    0.00   90.79
03:58:50 AM  all    0.00    0.00    3.99    0.00    0.00    6.73    0.00    0.00    0.00   89.28
03:58:51 AM  all    0.00    0.00    4.73    0.00    0.00    6.97    0.00    0.00    0.00   88.31
03:58:52 AM  all    0.00    0.00    4.71    0.00    0.00    6.70    0.00    0.00    0.00   88.59
03:58:53 AM  all    0.00    0.00    3.73    0.00    0.00    4.73    0.00    0.00    0.00   91.54
03:58:54 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:58:55 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:58:56 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:58:57 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:58:58 AM  all    0.25    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.75
03:58:59 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:59:00 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:59:01 AM  all    0.25    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.75
03:59:02 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
