Linux 5.15.0-173-generic (csb-bench-host-huawei) 	08/17/2026 	_x86_64_	(4 CPU)

07:09:51 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:09:52 AM  all    1.49    0.00    2.99   92.54    0.00    0.25    0.00    0.00    0.00    2.74
07:09:53 AM  all    0.00    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00
07:09:54 AM  all    0.00    0.00    0.75   97.01    0.00    0.00    0.00    0.00    0.00    2.24
07:09:55 AM  all    0.00    0.00    0.00   78.34    0.00    0.00    0.00    0.00    0.00   21.66
07:09:56 AM  all    0.00    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00
07:09:57 AM  all    0.00    0.00    0.50   99.50    0.00    0.00    0.00    0.00    0.00    0.00
07:09:58 AM  all    0.00    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00
07:09:59 AM  all    0.00    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00
07:10:00 AM  all    0.00    0.00    0.25   99.75    0.00    0.00    0.00    0.00    0.00    0.00
07:10:01 AM  all    0.25    0.00    0.25   99.50    0.00    0.00    0.00    0.00    0.00    0.00
07:10:02 AM  all    0.00    0.00    0.25   97.75    0.00    0.00    0.00    0.00    0.00    2.00
07:10:03 AM  all    0.00    0.00    0.25   76.06    0.00    0.00    0.00    0.00    0.00   23.69
07:10:04 AM  all    0.00    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00
07:10:05 AM  all    0.25    0.00    0.00   99.75    0.00    0.00    0.00    0.00    0.00    0.00
07:10:06 AM  all    0.00    0.00    0.50   99.50    0.00    0.00    0.00    0.00    0.00    0.00
07:10:07 AM  all    0.00    0.00    0.25   99.75    0.00    0.00    0.00    0.00    0.00    0.00
07:10:08 AM  all    0.00    0.00    0.50   98.50    0.00    0.00    0.00    0.00    0.00    1.00
07:10:09 AM  all    0.00    0.00    0.25   77.69    0.00    0.00    0.00    0.00    0.00   22.06
07:10:10 AM  all    0.00    0.00    0.00   97.49    0.00    0.00    0.00    0.00    0.00    2.51
07:10:11 AM  all    1.26    0.00    0.25   97.24    0.00    0.00    0.00    0.00    0.00    1.26
07:10:12 AM  all    0.25    0.00    0.50   74.44    0.00    0.00    0.00    0.00    0.00   24.81
07:10:13 AM  all    0.00    0.00    0.00   77.94    0.00    0.00    0.00    0.00    0.00   22.06
07:10:14 AM  all    0.00    0.00    0.75   99.00    0.00    0.25    0.00    0.00    0.00    0.00
07:10:15 AM  all    0.00    0.00    0.00   97.25    0.00    0.00    0.00    0.00    0.00    2.75
07:10:16 AM  all    0.00    0.00    0.25   98.50    0.00    0.00    0.00    0.00    0.00    1.25
07:10:17 AM  all    0.00    0.00    0.25   99.75    0.00    0.00    0.00    0.00    0.00    0.00
07:10:18 AM  all    0.00    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00
07:10:19 AM  all    0.00    0.00    0.00   99.75    0.00    0.25    0.00    0.00    0.00    0.00
07:10:20 AM  all    0.00    0.00    0.50   99.50    0.00    0.00    0.00    0.00    0.00    0.00
07:10:21 AM  all    0.00    0.00    0.50   99.25    0.00    0.00    0.00    0.00    0.00    0.25
