ISO date,label,path type,paths,hosts,threads,dirs,files,file size,block size,direct IO,random,random aligned,IO depth,shared paths,truncate,operation,time ms [first],time ms [last],entries/s [first],entries/s [last],IOPS [first],IOPS [last],MiB/s [first],MiB/s [last],CPU% [first],CPU% [last],entries [first],entries [last],MiB [first],MiB [last],Ent lat us [min],Ent lat us [avg],Ent lat us [max],IO lat us [min],IO lat us [avg],IO lat us [max],rwmix read entries/s [first],rwmix read entries/s [last],rwmix read IOPS [first],rwmix read IOPS [last],rwmix read MiB/s [first],rwmix read MiB/s [last],rwmix read entries [first],rwmix read entries [last],rwmix read MiB [first],rwmix read MiB [last],rwmix read Ent lat us [min],rwmix read Ent lat us [avg],rwmix read Ent lat us [max],rwmix read IO lat us [min],rwmix read IO lat us [avg],rwmix read IO lat us [max],version,command
2026-08-04T05:26:10.218+0800,,dir,1,1,16,10,10000,0,0,0,0,,1,,0,MKDIRS,1,8,6644,19856,,,,,0,25,10,160,,,10,12,23,,,,,,,,,,,,,,,,,,,,3.1-1,"elbencho" "-t" "16" "-b" "4k" "--lat" "--latpercent" "--csvfile" "results/raw/huawei-block-metadata-c16-r2.elbencho.csv" "-d" "-w" "-s" "0" "-n" "10" "-N" "10000" "--stat" "--delfiles" "--deldirs" "/mnt/block" 
2026-08-04T05:26:10.226+0800,,dir,1,1,16,10,10000,0,0,0,0,,1,,0,WRITE,6210,6597,243378,242531,,,,,99,99,1511451,1600000,,,6,61,93443,,,,,,,,,,,,,,,,,,,,3.1-1,"elbencho" "-t" "16" "-b" "4k" "--lat" "--latpercent" "--csvfile" "results/raw/huawei-block-metadata-c16-r2.elbencho.csv" "-d" "-w" "-s" "0" "-n" "10" "-N" "10000" "--stat" "--delfiles" "--deldirs" "/mnt/block" 
2026-08-04T05:26:16.824+0800,,dir,1,1,16,10,10000,0,0,0,0,,1,,0,STAT,235,645,2568747,2478203,,,,,100,99,604899,1600000,,,0,3,64016,,,,,,,,,,,,,,,,,,,,3.1-1,"elbencho" "-t" "16" "-b" "4k" "--lat" "--latpercent" "--csvfile" "results/raw/huawei-block-metadata-c16-r2.elbencho.csv" "-d" "-w" "-s" "0" "-n" "10" "-N" "10000" "--stat" "--delfiles" "--deldirs" "/mnt/block" 
2026-08-04T05:26:17.470+0800,,dir,1,1,16,10,10000,0,0,0,0,,1,,0,RMFILES,5068,5670,286975,282150,,,,,93,92,1454442,1600000,,,4,52,199528,,,,,,,,,,,,,,,,,,,,3.1-1,"elbencho" "-t" "16" "-b" "4k" "--lat" "--latpercent" "--csvfile" "results/raw/huawei-block-metadata-c16-r2.elbencho.csv" "-d" "-w" "-s" "0" "-n" "10" "-N" "10000" "--stat" "--delfiles" "--deldirs" "/mnt/block" 
2026-08-04T05:26:23.141+0800,,dir,1,1,16,10,10000,0,0,0,0,,1,,0,RMDIRS,475,713,206,224,,,,,100,100,98,160,,,3998,65092,113612,,,,,,,,,,,,,,,,,,,,3.1-1,"elbencho" "-t" "16" "-b" "4k" "--lat" "--latpercent" "--csvfile" "results/raw/huawei-block-metadata-c16-r2.elbencho.csv" "-d" "-w" "-s" "0" "-n" "10" "-N" "10000" "--stat" "--delfiles" "--deldirs" "/mnt/block" 
2026-08-04T05:26:23.887+0800,,dir,1,1,16,10,10000,0,0,0,0,,1,,0,MKDIRS,0,2,33953,56437,,,,,100,100,31,160,,,13,16,25,,,,,,,,,,,,,,,,,,,,3.1-1,"elbencho" "-t" "16" "-b" "4k" "--lat" "--latpercent" "--csvfile" "results/raw/huawei-block-metadata-c16-r2.elbencho.csv" "-d" "-w" "-s" "0" "-n" "10" "-N" "10000" "--stat" "--delfiles" "--deldirs" "/mnt/block" 
2026-08-04T05:26:23.891+0800,,dir,1,1,16,10,10000,0,0,0,0,,1,,0,WRITE,6287,6870,232990,232875,,,,,96,96,1464888,1600000,,,6,64,162282,,,,,,,,,,,,,,,,,,,,3.1-1,"elbencho" "-t" "16" "-b" "4k" "--lat" "--latpercent" "--csvfile" "results/raw/huawei-block-metadata-c16-r2.elbencho.csv" "-d" "-w" "-s" "0" "-n" "10" "-N" "10000" "--stat" "--delfiles" "--deldirs" "/mnt/block" 
2026-08-04T05:26:30.762+0800,,dir,1,1,16,10,10000,0,0,0,0,,1,,0,STAT,492,667,2478705,2396842,,,,,100,99,1220693,1600000,,,0,4,64011,,,,,,,,,,,,,,,,,,,,3.1-1,"elbencho" "-t" "16" "-b" "4k" "--lat" "--latpercent" "--csvfile" "results/raw/huawei-block-metadata-c16-r2.elbencho.csv" "-d" "-w" "-s" "0" "-n" "10" "-N" "10000" "--stat" "--delfiles" "--deldirs" "/mnt/block" 
2026-08-04T05:26:31.429+0800,,dir,1,1,16,10,10000,0,0,0,0,,1,,0,RMFILES,5122,5731,283574,279174,,,,,93,91,1452724,1600000,,,4,52,200101,,,,,,,,,,,,,,,,,,,,3.1-1,"elbencho" "-t" "16" "-b" "4k" "--lat" "--latpercent" "--csvfile" "results/raw/huawei-block-metadata-c16-r2.elbencho.csv" "-d" "-w" "-s" "0" "-n" "10" "-N" "10000" "--stat" "--delfiles" "--deldirs" "/mnt/block" 
2026-08-04T05:26:37.161+0800,,dir,1,1,16,10,10000,0,0,0,0,,1,,0,RMDIRS,267,693,194,230,,,,,100,100,52,160,,,10849,59621,172732,,,,,,,,,,,,,,,,,,,,3.1-1,"elbencho" "-t" "16" "-b" "4k" "--lat" "--latpercent" "--csvfile" "results/raw/huawei-block-metadata-c16-r2.elbencho.csv" "-d" "-w" "-s" "0" "-n" "10" "-N" "10000" "--stat" "--delfiles" "--deldirs" "/mnt/block" 
