Linux 5.15.0-173-generic (csb-bench-host-huawei) 	08/04/2026 	_x86_64_	(4 CPU)

05:59:20 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
05:59:21 AM  all    1.00    0.00    2.26   94.24    0.00    0.00    0.00    0.00    0.00    2.51
05:59:22 AM  all    0.75    0.00    1.00   98.00    0.00    0.25    0.00    0.00    0.00    0.00
05:59:23 AM  all    0.00    0.00    0.00   75.19    0.00    0.00    0.00    0.00    0.00   24.81
05:59:24 AM  all    0.00    0.00    0.25   74.94    0.00    0.00    0.00    0.00    0.00   24.81
05:59:25 AM  all    0.00    0.00    0.00   74.94    0.00    0.00    0.00    0.00    0.00   25.06
05:59:26 AM  all    0.00    0.00    0.25   74.81    0.00    0.00    0.00    0.00    0.00   24.94
05:59:27 AM  all    1.00    0.00    0.75   74.06    0.00    0.25    0.00    0.00    0.00   23.94
05:59:28 AM  all    0.00    0.00    0.25   74.75    0.00    0.00    0.00    0.00    0.00   25.00
05:59:29 AM  all    0.00    0.00    0.00   75.00    0.00    0.00    0.00    0.00    0.00   25.00
05:59:30 AM  all    0.25    0.00    0.00   74.94    0.00    0.00    0.00    0.00    0.00   24.81
05:59:31 AM  all    0.00    0.00    0.00   74.94    0.00    0.00    0.00    0.00    0.00   25.06
05:59:32 AM  all    0.00    0.00    0.00   74.94    0.00    0.00    0.00    0.00    0.00   25.06
05:59:33 AM  all    0.00    0.00    0.50   74.81    0.00    0.00    0.00    0.00    0.00   24.69
05:59:34 AM  all    0.00    0.00    0.00   74.94    0.00    0.00    0.00    0.00    0.00   25.06
05:59:35 AM  all    0.25    0.00    0.00   74.75    0.00    0.00    0.00    0.00    0.00   25.00
05:59:36 AM  all    0.00    0.00    0.00   74.94    0.00    0.00    0.00    0.00    0.00   25.06
05:59:37 AM  all    0.00    0.00    0.00   75.19    0.00    0.00    0.00    0.00    0.00   24.81
05:59:38 AM  all    0.00    0.00    0.00   74.94    0.00    0.00    0.00    0.00    0.00   25.06
05:59:39 AM  all    0.25    0.00    0.00   74.81    0.00    0.00    0.00    0.00    0.00   24.94
