ISO date,label,path type,paths,hosts,threads,dirs,files,file size,block size,direct IO,random,random aligned,IO depth,shared paths,truncate,operation,time ms [first],time ms [last],entries/s [first],entries/s [last],IOPS [first],IOPS [last],MiB/s [first],MiB/s [last],CPU% [first],CPU% [last],entries [first],entries [last],MiB [first],MiB [last],Ent lat us [min],Ent lat us [avg],Ent lat us [max],IO lat us [min],IO lat us [avg],IO lat us [max],rwmix read entries/s [first],rwmix read entries/s [last],rwmix read IOPS [first],rwmix read IOPS [last],rwmix read MiB/s [first],rwmix read MiB/s [last],rwmix read entries [first],rwmix read entries [last],rwmix read MiB [first],rwmix read MiB [last],rwmix read Ent lat us [min],rwmix read Ent lat us [avg],rwmix read Ent lat us [max],rwmix read IO lat us [min],rwmix read IO lat us [avg],rwmix read IO lat us [max],version,command
2026-08-04T08:08:03.094+0800,,dir,1,1,16,10,10000,0,0,0,0,,1,,0,MKDIRS,1,5,5906,31942,,,,,0,0,10,160,,,10,13,170,,,,,,,,,,,,,,,,,,,,3.1-1,"elbencho" "-t" "16" "-b" "4k" "--lat" "--latpercent" "--csvfile" "results/raw/alibaba-block-metadata-c16-r3.elbencho.csv" "-d" "-w" "-s" "0" "-n" "10" "-N" "10000" "--stat" "--delfiles" "--deldirs" "/mnt/block" 
2026-08-04T08:08:03.100+0800,,dir,1,1,16,10,10000,0,0,0,0,,1,,0,WRITE,7477,9515,169807,168152,,,,,99,99,1269701,1600000,,,7,84,66652,,,,,,,,,,,,,,,,,,,,3.1-1,"elbencho" "-t" "16" "-b" "4k" "--lat" "--latpercent" "--csvfile" "results/raw/alibaba-block-metadata-c16-r3.elbencho.csv" "-d" "-w" "-s" "0" "-n" "10" "-N" "10000" "--stat" "--delfiles" "--deldirs" "/mnt/block" 
2026-08-04T08:08:12.615+0800,,dir,1,1,16,10,10000,0,0,0,0,,1,,0,STAT,737,1085,1467239,1473481,,,,,100,99,1081913,1600000,,,1,6,55552,,,,,,,,,,,,,,,,,,,,3.1-1,"elbencho" "-t" "16" "-b" "4k" "--lat" "--latpercent" "--csvfile" "results/raw/alibaba-block-metadata-c16-r3.elbencho.csv" "-d" "-w" "-s" "0" "-n" "10" "-N" "10000" "--stat" "--delfiles" "--deldirs" "/mnt/block" 
2026-08-04T08:08:13.701+0800,,dir,1,1,16,10,10000,0,0,0,0,,1,,0,RMFILES,5683,6470,252773,247279,,,,,88,86,1436698,1600000,,,5,59,277400,,,,,,,,,,,,,,,,,,,,3.1-1,"elbencho" "-t" "16" "-b" "4k" "--lat" "--latpercent" "--csvfile" "results/raw/alibaba-block-metadata-c16-r3.elbencho.csv" "-d" "-w" "-s" "0" "-n" "10" "-N" "10000" "--stat" "--delfiles" "--deldirs" "/mnt/block" 
2026-08-04T08:08:20.172+0800,,dir,1,1,16,10,10000,0,0,0,0,,1,,0,RMDIRS,129,359,370,444,,,,,100,99,48,160,,,2786,28107,96576,,,,,,,,,,,,,,,,,,,,3.1-1,"elbencho" "-t" "16" "-b" "4k" "--lat" "--latpercent" "--csvfile" "results/raw/alibaba-block-metadata-c16-r3.elbencho.csv" "-d" "-w" "-s" "0" "-n" "10" "-N" "10000" "--stat" "--delfiles" "--deldirs" "/mnt/block" 
2026-08-04T08:08:20.566+0800,,dir,1,1,16,10,10000,0,0,0,0,,1,,0,MKDIRS,1,2,28448,53709,,,,,0,66,33,160,,,14,21,40,,,,,,,,,,,,,,,,,,,,3.1-1,"elbencho" "-t" "16" "-b" "4k" "--lat" "--latpercent" "--csvfile" "results/raw/alibaba-block-metadata-c16-r3.elbencho.csv" "-d" "-w" "-s" "0" "-n" "10" "-N" "10000" "--stat" "--delfiles" "--deldirs" "/mnt/block" 
2026-08-04T08:08:20.569+0800,,dir,1,1,16,10,10000,0,0,0,0,,1,,0,WRITE,9506,10010,160021,159837,,,,,93,93,1521318,1600000,,,8,94,293462,,,,,,,,,,,,,,,,,,,,3.1-1,"elbencho" "-t" "16" "-b" "4k" "--lat" "--latpercent" "--csvfile" "results/raw/alibaba-block-metadata-c16-r3.elbencho.csv" "-d" "-w" "-s" "0" "-n" "10" "-N" "10000" "--stat" "--delfiles" "--deldirs" "/mnt/block" 
2026-08-04T08:08:30.579+0800,,dir,1,1,16,10,10000,0,0,0,0,,1,,0,STAT,982,1084,1474701,1475875,,,,,100,100,1448927,1600000,,,1,7,43880,,,,,,,,,,,,,,,,,,,,3.1-1,"elbencho" "-t" "16" "-b" "4k" "--lat" "--latpercent" "--csvfile" "results/raw/alibaba-block-metadata-c16-r3.elbencho.csv" "-d" "-w" "-s" "0" "-n" "10" "-N" "10000" "--stat" "--delfiles" "--deldirs" "/mnt/block" 
2026-08-04T08:08:31.663+0800,,dir,1,1,16,10,10000,0,0,0,0,,1,,0,RMFILES,6544,7225,221496,221435,,,,,78,78,1449637,1600000,,,5,67,1005381,,,,,,,,,,,,,,,,,,,,3.1-1,"elbencho" "-t" "16" "-b" "4k" "--lat" "--latpercent" "--csvfile" "results/raw/alibaba-block-metadata-c16-r3.elbencho.csv" "-d" "-w" "-s" "0" "-n" "10" "-N" "10000" "--stat" "--delfiles" "--deldirs" "/mnt/block" 
2026-08-04T08:08:38.889+0800,,dir,1,1,16,10,10000,0,0,0,0,,1,,0,RMDIRS,169,358,406,445,,,,,100,100,69,160,,,3157,31388,92241,,,,,,,,,,,,,,,,,,,,3.1-1,"elbencho" "-t" "16" "-b" "4k" "--lat" "--latpercent" "--csvfile" "results/raw/alibaba-block-metadata-c16-r3.elbencho.csv" "-d" "-w" "-s" "0" "-n" "10" "-N" "10000" "--stat" "--delfiles" "--deldirs" "/mnt/block" 
