ISO date,label,path type,paths,hosts,threads,dirs,files,file size,block size,direct IO,random,random aligned,IO depth,shared paths,truncate,operation,time ms [first],time ms [last],entries/s [first],entries/s [last],IOPS [first],IOPS [last],MiB/s [first],MiB/s [last],CPU% [first],CPU% [last],entries [first],entries [last],MiB [first],MiB [last],Ent lat us [min],Ent lat us [avg],Ent lat us [max],IO lat us [min],IO lat us [avg],IO lat us [max],rwmix read entries/s [first],rwmix read entries/s [last],rwmix read IOPS [first],rwmix read IOPS [last],rwmix read MiB/s [first],rwmix read MiB/s [last],rwmix read entries [first],rwmix read entries [last],rwmix read MiB [first],rwmix read MiB [last],rwmix read Ent lat us [min],rwmix read Ent lat us [avg],rwmix read Ent lat us [max],rwmix read IO lat us [min],rwmix read IO lat us [avg],rwmix read IO lat us [max],version,command
2026-08-04T20:55:46.162+0000,,dir,1,1,16,10,10000,0,0,0,0,,1,,0,MKDIRS,4,16,2472,9470,,,,,0,16,10,160,,,23,31,60,,,,,,,,,,,,,,,,,,,,3.1-1,"elbencho" "-t" "16" "-b" "4k" "--lat" "--latpercent" "--csvfile" "results/raw/gcp-block-metadata-c16-r3.elbencho.csv" "-d" "-w" "-s" "0" "-n" "10" "-N" "10000" "--stat" "--delfiles" "--deldirs" "/mnt/block" 
2026-08-04T20:55:46.179+0000,,dir,1,1,16,10,10000,0,0,0,0,,1,,0,WRITE,14415,18539,86646,86301,,,,,99,99,1249010,1600000,,,16,171,271341,,,,,,,,,,,,,,,,,,,,3.1-1,"elbencho" "-t" "16" "-b" "4k" "--lat" "--latpercent" "--csvfile" "results/raw/gcp-block-metadata-c16-r3.elbencho.csv" "-d" "-w" "-s" "0" "-n" "10" "-N" "10000" "--stat" "--delfiles" "--deldirs" "/mnt/block" 
2026-08-04T20:56:04.720+0000,,dir,1,1,16,10,10000,0,0,0,0,,1,,0,STAT,1050,1310,1220671,1221307,,,,,100,99,1282391,1600000,,,1,9,18022,,,,,,,,,,,,,,,,,,,,3.1-1,"elbencho" "-t" "16" "-b" "4k" "--lat" "--latpercent" "--csvfile" "results/raw/gcp-block-metadata-c16-r3.elbencho.csv" "-d" "-w" "-s" "0" "-n" "10" "-N" "10000" "--stat" "--delfiles" "--deldirs" "/mnt/block" 
2026-08-04T20:56:06.030+0000,,dir,1,1,16,10,10000,0,0,0,0,,1,,0,RMFILES,12849,13670,113549,117039,,,,,72,73,1459089,1600000,,,11,132,1320099,,,,,,,,,,,,,,,,,,,,3.1-1,"elbencho" "-t" "16" "-b" "4k" "--lat" "--latpercent" "--csvfile" "results/raw/gcp-block-metadata-c16-r3.elbencho.csv" "-d" "-w" "-s" "0" "-n" "10" "-N" "10000" "--stat" "--delfiles" "--deldirs" "/mnt/block" 
2026-08-04T20:56:19.701+0000,,dir,1,1,16,10,10000,0,0,0,0,,1,,0,RMDIRS,359,665,228,240,,,,,100,99,82,160,,,5790,56750,110075,,,,,,,,,,,,,,,,,,,,3.1-1,"elbencho" "-t" "16" "-b" "4k" "--lat" "--latpercent" "--csvfile" "results/raw/gcp-block-metadata-c16-r3.elbencho.csv" "-d" "-w" "-s" "0" "-n" "10" "-N" "10000" "--stat" "--delfiles" "--deldirs" "/mnt/block" 
2026-08-04T20:56:20.399+0000,,dir,1,1,16,10,10000,0,0,0,0,,1,,0,MKDIRS,0,4,27932,35180,,,,,0,50,20,160,,,23,38,74,,,,,,,,,,,,,,,,,,,,3.1-1,"elbencho" "-t" "16" "-b" "4k" "--lat" "--latpercent" "--csvfile" "results/raw/gcp-block-metadata-c16-r3.elbencho.csv" "-d" "-w" "-s" "0" "-n" "10" "-N" "10000" "--stat" "--delfiles" "--deldirs" "/mnt/block" 
2026-08-04T20:56:20.404+0000,,dir,1,1,16,10,10000,0,0,0,0,,1,,0,WRITE,18414,19872,79845,80515,,,,,90,90,1470287,1600000,,,15,191,794224,,,,,,,,,,,,,,,,,,,,3.1-1,"elbencho" "-t" "16" "-b" "4k" "--lat" "--latpercent" "--csvfile" "results/raw/gcp-block-metadata-c16-r3.elbencho.csv" "-d" "-w" "-s" "0" "-n" "10" "-N" "10000" "--stat" "--delfiles" "--deldirs" "/mnt/block" 
2026-08-04T20:56:40.277+0000,,dir,1,1,16,10,10000,0,0,0,0,,1,,0,STAT,1045,1322,1216152,1209970,,,,,100,98,1271804,1600000,,,1,9,20018,,,,,,,,,,,,,,,,,,,,3.1-1,"elbencho" "-t" "16" "-b" "4k" "--lat" "--latpercent" "--csvfile" "results/raw/gcp-block-metadata-c16-r3.elbencho.csv" "-d" "-w" "-s" "0" "-n" "10" "-N" "10000" "--stat" "--delfiles" "--deldirs" "/mnt/block" 
2026-08-04T20:56:41.600+0000,,dir,1,1,16,10,10000,0,0,0,0,,1,,0,RMFILES,12633,13145,120198,121710,,,,,74,75,1518516,1600000,,,11,127,926884,,,,,,,,,,,,,,,,,,,,3.1-1,"elbencho" "-t" "16" "-b" "4k" "--lat" "--latpercent" "--csvfile" "results/raw/gcp-block-metadata-c16-r3.elbencho.csv" "-d" "-w" "-s" "0" "-n" "10" "-N" "10000" "--stat" "--delfiles" "--deldirs" "/mnt/block" 
2026-08-04T20:56:54.746+0000,,dir,1,1,16,10,10000,0,0,0,0,,1,,0,RMDIRS,397,670,196,238,,,,,100,99,78,160,,,7876,59110,126352,,,,,,,,,,,,,,,,,,,,3.1-1,"elbencho" "-t" "16" "-b" "4k" "--lat" "--latpercent" "--csvfile" "results/raw/gcp-block-metadata-c16-r3.elbencho.csv" "-d" "-w" "-s" "0" "-n" "10" "-N" "10000" "--stat" "--delfiles" "--deldirs" "/mnt/block" 
